ngram,X86,X8,X86,X8
1638,0.0,1.4632025470616229e-07,0.0,1.4632025470616229e-07
1639,0.0,1.4632025470616229e-07,0.0,1.4632025470616229e-07
1640,0.0,2.491283096008244e-07,0.0,2.491283096008244e-07
1641,0.0,2.491283096008244e-07,0.0,2.491283096008244e-07
1642,0.0,2.491283096008244e-07,0.0,2.491283096008244e-07
1643,0.0,2.491283096008244e-07,0.0,2.491283096008244e-07
1644,0.0,1.028080548946621e-07,0.0,1.028080548946621e-07
1645,0.0,1.028080548946621e-07,0.0,1.028080548946621e-07
1646,0.0,2.035464652700674e-07,0.0,2.035464652700674e-07
1647,0.0,1.007384103754053e-07,0.0,1.007384103754053e-07
1648,0.0,1.007384103754053e-07,0.0,1.007384103754053e-07
1649,0.0,1.007384103754053e-07,0.0,1.007384103754053e-07
1650,0.0,1.4465854698236009e-07,0.0,1.4465854698236009e-07
1651,0.0,1.4465854698236009e-07,0.0,1.4465854698236009e-07
1652,0.0,1.4465854698236009e-07,0.0,1.4465854698236009e-07
1653,0.0,4.392013660695479e-08,0.0,4.392013660695479e-08
1654,0.0,4.392013660695479e-08,0.0,4.392013660695479e-08
1655,0.0,4.392013660695479e-08,0.0,4.392013660695479e-08
1656,0.0,4.392013660695479e-08,0.0,4.392013660695479e-08
1657,0.0,0.0,0.0,0.0
1658,0.0,0.0,0.0,0.0
1659,0.0,0.0,0.0,0.0
1660,0.0,0.0,0.0,0.0
1661,0.0,0.0,0.0,0.0
1662,0.0,0.0,0.0,0.0
1663,0.0,0.0,0.0,0.0
1664,0.0,3.9302981187055204e-08,0.0,3.9302981187055204e-08
1665,0.0,3.9302981187055204e-08,0.0,3.9302981187055204e-08
1666,0.0,3.9302981187055204e-08,0.0,3.9302981187055204e-08
1667,0.0,3.9302981187055204e-08,0.0,3.9302981187055204e-08
1668,0.0,3.9302981187055204e-08,0.0,3.9302981187055204e-08
1669,0.0,3.9302981187055204e-08,0.0,3.9302981187055204e-08
1670,0.0,3.9302981187055204e-08,0.0,3.9302981187055204e-08
1671,0.0,0.0,0.0,0.0
1672,0.0,0.0,0.0,0.0
1673,0.0,0.0,0.0,0.0
1674,0.0,0.0,0.0,0.0
1675,0.0,0.0,0.0,0.0
1676,0.0,0.0,0.0,0.0
1677,0.0,0.0,0.0,0.0
1678,0.0,0.0,0.0,0.0
1679,0.0,0.0,0.0,0.0
1680,0.0,0.0,0.0,0.0
1681,0.0,0.0,0.0,0.0
1682,0.0,0.0,0.0,0.0
1683,0.0,0.0,0.0,0.0
1684,0.0,8.76647407364674e-08,0.0,8.76647407364674e-08
1685,0.0,1.0787057241096981e-07,0.0,1.0787057241096981e-07
1686,0.0,1.0787057241096981e-07,0.0,1.0787057241096981e-07
1687,0.0,1.0787057241096981e-07,0.0,1.0787057241096981e-07
1688,0.0,1.0787057241096981e-07,0.0,1.0787057241096981e-07
1689,0.0,1.0787057241096981e-07,0.0,1.0787057241096981e-07
1690,0.0,1.0787057241096981e-07,0.0,1.0787057241096981e-07
1691,0.0,2.0205831674502406e-08,0.0,2.0205831674502406e-08
1692,0.0,0.0,0.0,0.0
1693,0.0,0.0,0.0,0.0
1694,0.0,0.0,0.0,0.0
1695,0.0,1.550680346034434e-08,0.0,1.550680346034434e-08
1696,0.0,1.550680346034434e-08,0.0,1.550680346034434e-08
1697,0.0,1.550680346034434e-08,0.0,1.550680346034434e-08
1698,0.0,1.550680346034434e-08,0.0,1.550680346034434e-08
1699,0.0,1.550680346034434e-08,0.0,1.550680346034434e-08
1700,0.0,1.550680346034434e-08,0.0,1.550680346034434e-08
1701,0.0,1.550680346034434e-08,0.0,1.550680346034434e-08
1702,0.0,0.0,0.0,0.0
1703,0.0,0.0,0.0,0.0
1704,0.0,0.0,0.0,0.0
1705,0.0,0.0,0.0,0.0
1706,0.0,0.0,0.0,0.0
1707,0.0,0.0,0.0,0.0
1708,0.0,0.0,0.0,0.0
1709,0.0,0.0,0.0,0.0
1710,0.0,0.0,0.0,0.0
1711,0.0,0.0,0.0,0.0
1712,0.0,1.086341987794575e-08,0.0,1.086341987794575e-08
1713,0.0,1.086341987794575e-08,0.0,1.086341987794575e-08
1714,0.0,1.086341987794575e-08,0.0,1.086341987794575e-08
1715,0.0,1.086341987794575e-08,0.0,1.086341987794575e-08
1716,0.0,1.086341987794575e-08,0.0,1.086341987794575e-08
1717,0.0,1.086341987794575e-08,0.0,1.086341987794575e-08
1718,0.0,1.086341987794575e-08,0.0,1.086341987794575e-08
1719,0.0,0.0,0.0,0.0
1720,0.0,0.0,0.0,0.0
1721,0.0,0.0,0.0,0.0
1722,0.0,0.0,0.0,0.0
1723,0.0,0.0,0.0,0.0
1724,0.0,0.0,0.0,0.0
1725,0.0,7.352953040091441e-09,0.0,7.352953040091441e-09
1726,0.0,7.352953040091441e-09,0.0,7.352953040091441e-09
1727,0.0,7.352953040091441e-09,0.0,7.352953040091441e-09
1728,0.0,7.352953040091441e-09,0.0,7.352953040091441e-09
1729,0.0,7.352953040091441e-09,0.0,7.352953040091441e-09
1730,0.0,7.352953040091441e-09,0.0,7.352953040091441e-09
1731,0.0,1.4319692606282582e-08,0.0,1.4319692606282582e-08
1732,0.0,6.966739566191141e-09,0.0,6.966739566191141e-09
1733,0.0,6.966739566191141e-09,0.0,6.966739566191141e-09
1734,0.0,6.966739566191141e-09,0.0,6.966739566191141e-09
1735,0.0,6.966739566191141e-09,0.0,6.966739566191141e-09
1736,0.0,6.966739566191141e-09,0.0,6.966739566191141e-09
1737,0.0,6.966739566191141e-09,0.0,6.966739566191141e-09
1738,0.0,0.0,0.0,0.0
1739,0.0,0.0,0.0,0.0
1740,0.0,0.0,0.0,0.0
1741,0.0,0.0,0.0,0.0
1742,0.0,0.0,0.0,0.0
1743,0.0,0.0,0.0,0.0
1744,0.0,0.0,0.0,0.0
1745,0.0,0.0,0.0,0.0
1746,0.0,0.0,0.0,0.0
1747,0.0,0.0,0.0,0.0
1748,0.0,0.0,0.0,0.0
1749,0.0,0.0,0.0,0.0
1750,0.0,3.298731446729367e-09,0.0,3.298731446729367e-09
1751,0.0,3.298731446729367e-09,0.0,3.298731446729367e-09
1752,0.0,3.298731446729367e-09,0.0,3.298731446729367e-09
1753,0.0,3.298731446729367e-09,0.0,3.298731446729367e-09
1754,0.0,7.48280015727687e-09,0.0,7.48280015727687e-09
1755,0.0,7.48280015727687e-09,0.0,7.48280015727687e-09
1756,0.0,7.48280015727687e-09,0.0,7.48280015727687e-09
1757,0.0,4.184068710547503e-09,0.0,4.184068710547503e-09
1758,0.0,4.184068710547503e-09,0.0,4.184068710547503e-09
1759,0.0,4.184068710547503e-09,0.0,4.184068710547503e-09
1760,0.0,4.184068710547503e-09,0.0,4.184068710547503e-09
1761,0.0,2.7755674584081393e-09,0.0,2.7755674584081393e-09
1762,0.0,1.0823313546991033e-08,0.0,1.0823313546991033e-08
1763,0.0,1.0823313546991033e-08,0.0,1.0823313546991033e-08
1764,0.0,1.0823313546991033e-08,0.0,1.0823313546991033e-08
1765,0.0,1.0823313546991033e-08,0.0,1.0823313546991033e-08
1766,0.0,1.0823313546991033e-08,0.0,1.0823313546991033e-08
1767,0.0,1.0823313546991033e-08,0.0,1.0823313546991033e-08
1768,0.0,8.047746088582893e-09,0.0,8.047746088582893e-09
1769,0.0,0.0,0.0,0.0
1770,0.0,0.0,0.0,0.0
1771,0.0,0.0,0.0,0.0
1772,0.0,0.0,0.0,0.0
1773,0.0,0.0,0.0,0.0
1774,0.0,0.0,0.0,0.0
1775,0.0,0.0,0.0,0.0
1776,0.0,0.0,0.0,0.0
1777,0.0,0.0,0.0,0.0
1778,0.0,0.0,0.0,0.0
1779,0.0,2.5616857206906776e-09,0.0,2.5616857206906776e-09
1780,0.0,4.910826031537649e-09,0.0,4.910826031537649e-09
1781,0.0,4.910826031537649e-09,0.0,4.910826031537649e-09
1782,0.0,4.910826031537649e-09,0.0,4.910826031537649e-09
1783,0.0,4.910826031537649e-09,0.0,4.910826031537649e-09
1784,0.0,4.910826031537649e-09,0.0,4.910826031537649e-09
1785,0.0,6.528948429515172e-09,0.0,6.528948429515172e-09
1786,1.3400983180287896e-09,3.9672627088244945e-09,1.3400983180287896e-09,3.9672627088244945e-09
1787,1.3400983180287896e-09,1.6181223979775235e-09,1.3400983180287896e-09,1.6181223979775235e-09
1788,1.3400983180287896e-09,2.924674470859502e-09,1.3400983180287896e-09,2.924674470859502e-09
1789,1.3400983180287896e-09,4.088059287913179e-09,1.3400983180287896e-09,4.088059287913179e-09
1790,1.3400983180287896e-09,4.088059287913179e-09,1.3400983180287896e-09,4.088059287913179e-09
1791,1.3400983180287896e-09,4.088059287913179e-09,1.3400983180287896e-09,4.088059287913179e-09
1792,1.3400983180287896e-09,3.5581989418379376e-09,1.3400983180287896e-09,3.5581989418379376e-09
1793,0.0,4.544221062933015e-09,0.0,4.544221062933015e-09
1794,0.0,4.544221062933015e-09,0.0,4.544221062933015e-09
1795,0.0,3.237668990051036e-09,0.0,3.237668990051036e-09
1796,0.0,3.022445785713249e-09,0.0,3.022445785713249e-09
1797,0.0,3.589369436594682e-09,0.0,3.589369436594682e-09
1798,0.0,4.74668279285392e-09,0.0,4.74668279285392e-09
1799,0.0,6.662268578086891e-09,0.0,6.662268578086891e-09
1800,0.0,6.0879103663020425e-09,0.0,6.0879103663020425e-09
1801,0.0,6.0879103663020425e-09,0.0,6.0879103663020425e-09
1802,0.0,7.82441755831087e-09,0.0,7.82441755831087e-09
1803,0.0,6.876255945594981e-09,0.0,6.876255945594981e-09
1804,0.0,6.6144098452371375e-09,0.0,6.6144098452371375e-09
1805,0.0,5.716773990701743e-09,0.0,5.716773990701743e-09
1806,0.0,2.7129261535664894e-09,0.0,2.7129261535664894e-09
1807,0.0,3.765810853627118e-09,0.0,3.765810853627118e-09
1808,0.0,4.23653723213846e-09,0.0,4.23653723213846e-09
1809,0.0,3.2237292993794344e-09,0.0,3.2237292993794344e-09
1810,0.0,3.877542239675133e-09,0.0,3.877542239675133e-09
1811,0.0,3.572464689151543e-09,0.0,3.572464689151543e-09
1812,0.0,3.7902037064441174e-09,0.0,3.7902037064441174e-09
1813,0.0,4.3721418866279495e-09,0.0,4.3721418866279495e-09
1814,0.0,3.116551413765275e-09,0.0,3.116551413765275e-09
1815,0.0,3.0321064548033405e-09,0.0,3.0321064548033405e-09
1816,0.0,2.8789253679408132e-09,0.0,2.8789253679408132e-09
1817,0.0,2.39645999869761e-09,0.0,2.39645999869761e-09
1818,0.0,3.2916343460444507e-09,0.0,3.2916343460444507e-09
1819,0.0,3.565705016964468e-09,0.0,3.565705016964468e-09
1820,0.0,3.278560708633701e-09,0.0,3.278560708633701e-09
1821,0.0,3.58381959029787e-09,0.0,3.58381959029787e-09
1822,0.0,3.8213827023371644e-09,0.0,3.8213827023371644e-09
1823,0.0,4.0936411720744155e-09,0.0,4.0936411720744155e-09
1824,0.0,4.190533634381868e-09,0.0,4.190533634381868e-09
1825,0.0,3.5485928957206578e-09,0.0,3.5485928957206578e-09
1826,0.0,3.5080951952894323e-09,0.0,3.5080951952894323e-09
1827,0.0,3.3178719295788385e-09,0.0,3.3178719295788385e-09
1828,0.0,3.0243135297679048e-09,0.0,3.0243135297679048e-09
1829,0.0,3.73568030477754e-09,0.0,3.73568030477754e-09
1830,0.0,3.0835127467249937e-09,0.0,3.0835127467249937e-09
1831,0.0,3.186851354237368e-09,0.0,3.186851354237368e-09
1832,8.5149458912375e-11,3.2742155812012388e-09,8.5149458912375e-11,3.2742155812012388e-09
1833,8.5149458912375e-11,2.81066087864141e-09,8.5149458912375e-11,2.81066087864141e-09
1834,8.5149458912375e-11,2.789150466142587e-09,8.5149458912375e-11,2.789150466142587e-09
1835,8.5149458912375e-11,2.819842058267495e-09,8.5149458912375e-11,2.819842058267495e-09
1836,8.5149458912375e-11,2.0100590239887796e-09,8.5149458912375e-11,2.0100590239887796e-09
1837,8.5149458912375e-11,2.1292155816254876e-09,8.5149458912375e-11,2.1292155816254876e-09
1838,8.5149458912375e-11,2.0629399299920692e-09,8.5149458912375e-11,2.0629399299920692e-09
1839,7.578143668141024e-11,2.859063668354216e-09,7.578143668141024e-11,2.859063668354216e-09
1840,7.578143668141024e-11,3.065144677754412e-09,7.578143668141024e-11,3.065144677754412e-09
1841,7.578143668141024e-11,3.4019501501550818e-09,7.578143668141024e-11,3.4019501501550818e-09
1842,7.578143668141024e-11,4.123646979437012e-09,7.578143668141024e-11,4.123646979437012e-09
1843,2.0693049654748767e-10,4.5818366561129716e-09,2.0693049654748767e-10,4.5818366561129716e-09
1844,2.0693049654748767e-10,4.60598530744554e-09,2.0693049654748767e-10,4.60598530744554e-09
1845,3.4040802716311143e-10,4.634376152675859e-09,3.4040802716311143e-10,4.634376152675859e-09
1846,2.646265904817012e-10,4.4759620454470905e-09,2.646265904817012e-10,4.4759620454470905e-09
1847,3.8583752066350437e-10,5.537582836723232e-09,3.8583752066350437e-10,5.537582836723232e-09
1848,4.952128707103043e-10,5.992719971053313e-09,4.952128707103043e-10,5.992719971053313e-09
1849,4.952128707103043e-10,5.825765964877811e-09,4.952128707103043e-10,5.825765964877811e-09
1850,4.1153371980026266e-10,5.9339559298012185e-09,4.1153371980026266e-10,5.9339559298012185e-09
1851,4.579623148957625e-10,6.435756372269452e-09,4.579623148957625e-10,6.435756372269452e-09
1852,4.2560792588654447e-10,7.1638555405278174e-09,4.2560792588654447e-10,7.1638555405278174e-09
1853,4.2560792588654447e-10,7.150734861381482e-09,4.2560792588654447e-10,7.150734861381482e-09
1854,3.043969957047413e-10,6.5951336455530705e-09,3.043969957047413e-10,6.5951336455530705e-09
1855,2.4752339463799243e-10,6.612660577839538e-09,2.4752339463799243e-10,6.612660577839538e-09
1856,2.972221992335124e-10,6.701146050756636e-09,2.972221992335124e-10,6.701146050756636e-09
1857,2.9788651704062575e-10,6.908962291163334e-09,2.9788651704062575e-10,6.908962291163334e-09
1858,2.51457921945126e-10,7.052507276585272e-09,2.51457921945126e-10,7.052507276585272e-09
1859,2.1126416885738512e-10,7.94045470645496e-09,2.1126416885738512e-10,7.94045470645496e-09
1860,2.1126416885738512e-10,8.500148204352139e-09,2.1126416885738512e-10,8.500148204352139e-09
1861,2.1126416885738512e-10,8.783319849214877e-09,2.1126416885738512e-10,8.783319849214877e-09
1862,2.1448069114400019e-10,8.726564169693672e-09,2.1448069114400019e-10,8.726564169693672e-09
1863,1.6478188654848021e-10,8.45257812948879e-09,1.6478188654848021e-10,8.45257812948879e-09
1864,1.6374278123874675e-10,8.000666161324586e-09,1.6374278123874675e-10,8.000666161324586e-09
1865,2.5219588322451207e-10,8.348203017760625e-09,2.5219588322451207e-10,8.348203017760625e-09
1866,2.7974573451367794e-10,7.99108893342496e-09,2.7974573451367794e-10,7.99108893342496e-09
1867,2.7974573451367794e-10,7.546520107228259e-09,2.7974573451367794e-10,7.546520107228259e-09
1868,3.245574325167715e-10,7.379293874367119e-09,3.245574325167715e-10,7.379293874367119e-09
1869,3.4801093356280026e-10,7.414409340457593e-09,3.4801093356280026e-10,7.414409340457593e-09
1870,4.3248385428462655e-10,7.723018986232383e-09,4.3248385428462655e-10,7.723018986232383e-09
1871,5.071169159201868e-10,8.57950142675788e-09,5.071169159201868e-10,8.57950142675788e-09
1872,4.186638139344215e-10,1.0692648544363692e-08,4.186638139344215e-10,1.0692648544363692e-08
1873,4.0820207928124065e-10,1.0348302278576479e-08,4.0820207928124065e-10,1.0348302278576479e-08
1874,4.0820207928124065e-10,1.1533211465218431e-08,4.0820207928124065e-10,1.1533211465218431e-08
1875,3.633903812781471e-10,1.1901871742127566e-08,3.633903812781471e-10,1.1901871742127566e-08
1876,2.8421860896545223e-10,1.46725208490953e-08,2.8421860896545223e-10,1.46725208490953e-08
1877,2.3469736075222766e-10,1.608508082284743e-08,2.3469736075222766e-10,1.608508082284743e-08
1878,2.2182526054110545e-10,1.648543701548988e-08,2.2182526054110545e-10,1.648543701548988e-08
1879,3.265666982864092e-10,1.517523605189451e-08,3.265666982864092e-10,1.517523605189451e-08
1880,4.787559832702166e-10,1.655789067760744e-08,4.787559832702166e-10,1.655789067760744e-08
1881,6.050183647727486e-10,1.6186605706585462e-08,6.050183647727486e-10,1.6186605706585462e-08
1882,6.374279437615371e-10,1.69139063390032e-08,6.374279437615371e-10,1.69139063390032e-08
1883,7.337958256898552e-10,1.564944225001292e-08,7.337958256898552e-10,1.564944225001292e-08
1884,8.208877823521834e-10,1.5870596392630887e-08,8.208877823521834e-10,1.5870596392630887e-08
1885,8.281248107890247e-10,1.5942791467945686e-08,8.281248107890247e-10,1.5942791467945686e-08
1886,9.440923003684836e-10,1.6102903899195553e-08,9.440923003684836e-10,1.6102903899195553e-08
1887,7.967874177910212e-10,1.7009117162355584e-08,7.967874177910212e-10,1.7009117162355584e-08
1888,7.515335615731239e-10,1.8031488429366098e-08,7.515335615731239e-10,1.8031488429366098e-08
1889,7.714657722170313e-10,1.9314604772700606e-08,7.714657722170313e-10,1.9314604772700606e-08
1890,8.774634114543695e-10,1.9542986403767567e-08,8.774634114543695e-10,1.9542986403767567e-08
1891,9.090500971023882e-10,1.9105289414004086e-08,9.090500971023882e-10,1.9105289414004086e-08
1892,8.828433143267692e-10,2.0097036542868603e-08,8.828433143267692e-10,2.0097036542868603e-08
1893,8.235660962720357e-10,2.2281146197907934e-08,8.235660962720357e-10,2.2281146197907934e-08
1894,8.732148258440629e-10,2.256587488298172e-08,8.732148258440629e-10,2.256587488298172e-08
1895,1.1732880381539905e-09,2.3142817313320004e-08,1.1732880381539905e-09,2.3142817313320004e-08
1896,1.256609221440235e-09,2.3777529151962947e-08,1.256609221440235e-09,2.3777529151962947e-08
1897,1.332895024511568e-09,2.7711090691947708e-08,1.332895024511568e-09,2.7711090691947708e-08
1898,1.269455548616857e-09,3.139416142922917e-08,1.269455548616857e-09,3.139416142922917e-08
1899,1.2706387529450224e-09,3.518338052645374e-08,1.2706387529450224e-09,3.518338052645374e-08
1900,1.217630670894262e-09,3.8606269926942464e-08,1.217630670894262e-09,3.8606269926942464e-08
1901,1.2564469068340349e-09,4.340414656261211e-08,1.2564469068340349e-09,4.340414656261211e-08
1902,9.958932012388289e-10,4.90882458491017e-08,9.958932012388289e-10,4.90882458491017e-08
1903,8.921085180104069e-10,5.615637783356371e-08,8.921085180104069e-10,5.615637783356371e-08
1904,6.927258964863268e-10,5.335884267765323e-08,6.927258964863268e-10,5.335884267765323e-08
1905,7.854974012503188e-10,5.3999975538740075e-08,7.854974012503188e-10,5.3999975538740075e-08
1906,7.099428545043196e-10,5.099858491064424e-08,7.099428545043196e-10,5.099858491064424e-08
1907,7.480209586661703e-10,4.925480391802596e-08,7.480209586661703e-10,4.925480391802596e-08
1908,7.825209012514631e-10,5.256160078610199e-08,7.825209012514631e-10,5.256160078610199e-08
1909,8.824890144040357e-10,5.0426347795808265e-08,8.824890144040357e-10,5.0426347795808265e-08
1910,1.0434451873970423e-09,4.528813565432951e-08,1.0434451873970423e-09,4.528813565432951e-08
1911,3.11677788340197e-09,4.815821468590846e-08,3.11677788340197e-09,4.815821468590846e-08
1912,3.063542506977411e-09,4.686904248834318e-08,3.063542506977411e-09,4.686904248834318e-08
1913,3.3053900648307076e-09,4.7316480130835514e-08,3.3053900648307076e-09,4.7316480130835514e-08
1914,3.421985147625658e-09,4.5869916626933057e-08,3.421985147625658e-09,4.5869916626933057e-08
1915,3.2798732222235773e-09,3.9282838315557456e-08,3.2798732222235773e-09,3.9282838315557456e-08
1916,3.224947570894849e-09,3.948068843279933e-08,3.224947570894849e-09,3.948068843279933e-08
1917,3.1159075161316505e-09,3.9019860866216863e-08,3.1159075161316505e-09,3.9019860866216863e-08
1918,1.1502492291981525e-09,3.870684395224089e-08,1.1502492291981525e-09,3.870684395224089e-08
1919,1.091550992450761e-09,4.143078261417291e-08,1.091550992450761e-09,4.143078261417291e-08
1920,8.80591758242336e-10,4.243300923332884e-08,8.80591758242336e-10,4.243300923332884e-08
1921,7.580529854627522e-10,4.185890592875044e-08,7.580529854627522e-10,4.185890592875044e-08
1922,7.426006872915788e-10,4.21466858873438e-08,7.426006872915788e-10,4.21466858873438e-08
1923,6.752439718482606e-10,3.940002051600848e-08,6.752439718482606e-10,3.940002051600848e-08
1924,7.624002778301125e-10,3.877480736491634e-08,7.624002778301125e-10,3.877480736491634e-08
1925,6.904830437573903e-10,4.1425275400440246e-08,6.904830437573903e-10,4.1425275400440246e-08
1926,1.0549906186747243e-09,3.8905059491461154e-08,1.0549906186747243e-09,3.8905059491461154e-08
1927,1.1677559554255724e-09,4.0343325886332034e-08,1.1677559554255724e-09,4.0343325886332034e-08
1928,1.2552927744887858e-09,4.0795626432554855e-08,1.2552927744887858e-09,4.0795626432554855e-08
1929,1.2828475742005757e-09,4.164153872514882e-08,1.2828475742005757e-09,4.164153872514882e-08
1930,1.4841351084601433e-09,4.387342451244487e-08,1.4841351084601433e-09,4.387342451244487e-08
1931,1.4181164338061031e-09,4.772833404688624e-08,1.4181164338061031e-09,4.772833404688624e-08
1932,1.539523017005503e-09,4.476106241213529e-08,1.539523017005503e-09,4.476106241213529e-08
1933,1.150321028907188e-09,4.4818204258945116e-08,1.150321028907188e-09,4.4818204258945116e-08
1934,1.2607668718546604e-09,4.516367216719378e-08,1.2607668718546604e-09,4.516367216719378e-08
1935,1.299340000672698e-09,4.560121271067276e-08,1.299340000672698e-09,4.560121271067276e-08
1936,1.3909820676235744e-09,4.5702402116733406e-08,1.3909820676235744e-09,4.5702402116733406e-08
1937,1.2261352647488115e-09,4.503668853723346e-08,1.2261352647488115e-09,4.503668853723346e-08
1938,1.360477984237361e-09,4.2165242218418694e-08,1.360477984237361e-09,4.2165242218418694e-08
1939,1.2734096792905397e-09,4.307914634539754e-08,1.2734096792905397e-09,4.307914634539754e-08
1940,1.4076282044734561e-09,4.3126202545603776e-08,1.4076282044734561e-09,4.3126202545603776e-08
1941,1.165592285388785e-09,4.3134489504024846e-08,1.165592285388785e-09,4.3134489504024846e-08
1942,9.985564795668621e-10,4.33429317833348e-08,9.985564795668621e-10,4.33429317833348e-08
1943,1.0670436003033602e-09,4.292568281779755e-08,1.0670436003033602e-09,4.292568281779755e-08
