ngram,x264,x24,x26,x24
1642,0.0,0.0,0.0,0.0
1643,0.0,0.0,0.0,0.0
1644,0.0,0.0,0.0,0.0
1645,0.0,0.0,0.0,0.0
1646,0.0,0.0,0.0,0.0
1647,0.0,0.0,0.0,0.0
1648,0.0,0.0,0.0,0.0
1649,0.0,0.0,0.0,0.0
1650,0.0,0.0,0.0,0.0
1651,0.0,0.0,0.0,0.0
1652,0.0,0.0,0.0,0.0
1653,0.0,0.0,0.0,0.0
1654,0.0,0.0,0.0,0.0
1655,0.0,0.0,0.0,0.0
1656,0.0,0.0,0.0,0.0
1657,0.0,0.0,0.0,0.0
1658,0.0,0.0,0.0,0.0
1659,0.0,0.0,0.0,0.0
1660,0.0,0.0,0.0,0.0
1661,0.0,0.0,0.0,0.0
1662,0.0,0.0,0.0,0.0
1663,0.0,0.0,0.0,0.0
1664,0.0,0.0,0.0,0.0
1665,0.0,0.0,0.0,0.0
1666,0.0,0.0,0.0,0.0
1667,0.0,0.0,0.0,0.0
1668,0.0,0.0,0.0,0.0
1669,0.0,0.0,0.0,0.0
1670,0.0,0.0,0.0,0.0
1671,0.0,0.0,0.0,0.0
1672,0.0,0.0,0.0,0.0
1673,0.0,0.0,0.0,0.0
1674,0.0,0.0,0.0,0.0
1675,0.0,0.0,0.0,0.0
1676,0.0,0.0,0.0,0.0
1677,0.0,0.0,0.0,0.0
1678,0.0,0.0,0.0,0.0
1679,0.0,0.0,0.0,0.0
1680,0.0,0.0,0.0,0.0
1681,0.0,0.0,0.0,0.0
1682,0.0,0.0,0.0,0.0
1683,0.0,0.0,0.0,0.0
1684,0.0,0.0,0.0,0.0
1685,0.0,0.0,0.0,0.0
1686,0.0,0.0,0.0,0.0
1687,0.0,0.0,0.0,0.0
1688,0.0,0.0,0.0,0.0
1689,0.0,0.0,0.0,0.0
1690,0.0,0.0,0.0,0.0
1691,0.0,0.0,0.0,0.0
1692,0.0,0.0,0.0,0.0
1693,0.0,0.0,0.0,0.0
1694,0.0,0.0,0.0,0.0
1695,0.0,0.0,0.0,0.0
1696,0.0,0.0,0.0,0.0
1697,0.0,0.0,0.0,0.0
1698,0.0,0.0,0.0,0.0
1699,0.0,0.0,0.0,0.0
1700,0.0,0.0,0.0,0.0
1701,0.0,0.0,0.0,0.0
1702,0.0,0.0,0.0,0.0
1703,0.0,0.0,0.0,0.0
1704,0.0,0.0,0.0,0.0
1705,0.0,0.0,0.0,0.0
1706,0.0,0.0,0.0,0.0
1707,0.0,0.0,0.0,0.0
1708,0.0,0.0,0.0,0.0
1709,0.0,0.0,0.0,0.0
1710,0.0,0.0,0.0,0.0
1711,0.0,0.0,0.0,0.0
1712,0.0,0.0,0.0,0.0
1713,0.0,0.0,0.0,0.0
1714,0.0,0.0,0.0,0.0
1715,0.0,0.0,0.0,0.0
1716,0.0,0.0,0.0,0.0
1717,0.0,0.0,0.0,0.0
1718,0.0,0.0,0.0,0.0
1719,0.0,0.0,0.0,0.0
1720,0.0,0.0,0.0,0.0
1721,0.0,0.0,0.0,0.0
1722,0.0,0.0,0.0,0.0
1723,0.0,0.0,0.0,0.0
1724,0.0,0.0,0.0,0.0
1725,0.0,7.352953040091441e-09,0.0,7.352953040091441e-09
1726,0.0,7.352953040091441e-09,0.0,7.352953040091441e-09
1727,0.0,7.352953040091441e-09,0.0,7.352953040091441e-09
1728,0.0,7.352953040091441e-09,0.0,7.352953040091441e-09
1729,0.0,7.352953040091441e-09,0.0,7.352953040091441e-09
1730,0.0,7.352953040091441e-09,0.0,7.352953040091441e-09
1731,0.0,7.352953040091441e-09,0.0,7.352953040091441e-09
1732,0.0,0.0,0.0,0.0
1733,0.0,0.0,0.0,0.0
1734,0.0,0.0,0.0,0.0
1735,0.0,0.0,0.0,0.0
1736,0.0,0.0,0.0,0.0
1737,0.0,0.0,0.0,0.0
1738,0.0,0.0,0.0,0.0
1739,0.0,0.0,0.0,0.0
1740,0.0,0.0,0.0,0.0
1741,0.0,0.0,0.0,0.0
1742,0.0,0.0,0.0,0.0
1743,0.0,0.0,0.0,0.0
1744,0.0,0.0,0.0,0.0
1745,0.0,0.0,0.0,0.0
1746,0.0,0.0,0.0,0.0
1747,0.0,0.0,0.0,0.0
1748,0.0,0.0,0.0,0.0
1749,0.0,0.0,0.0,0.0
1750,0.0,0.0,0.0,0.0
1751,0.0,0.0,0.0,0.0
1752,0.0,0.0,0.0,0.0
1753,0.0,0.0,0.0,0.0
1754,0.0,0.0,0.0,0.0
1755,0.0,0.0,0.0,0.0
1756,0.0,0.0,0.0,0.0
1757,0.0,0.0,0.0,0.0
1758,0.0,0.0,0.0,0.0
1759,0.0,0.0,0.0,0.0
1760,0.0,0.0,0.0,0.0
1761,0.0,0.0,0.0,0.0
1762,0.0,0.0,0.0,0.0
1763,0.0,0.0,0.0,0.0
1764,0.0,0.0,0.0,0.0
1765,0.0,0.0,0.0,0.0
1766,0.0,0.0,0.0,0.0
1767,0.0,0.0,0.0,0.0
1768,0.0,0.0,0.0,0.0
1769,0.0,0.0,0.0,0.0
1770,0.0,0.0,0.0,0.0
1771,0.0,0.0,0.0,0.0
1772,0.0,0.0,0.0,0.0
1773,0.0,0.0,0.0,0.0
1774,0.0,0.0,0.0,0.0
1775,0.0,0.0,0.0,0.0
1776,0.0,0.0,0.0,0.0
1777,0.0,0.0,0.0,0.0
1778,0.0,0.0,0.0,0.0
1779,0.0,0.0,0.0,0.0
1780,0.0,0.0,0.0,0.0
1781,0.0,0.0,0.0,0.0
1782,0.0,0.0,0.0,0.0
1783,0.0,0.0,0.0,0.0
1784,0.0,0.0,0.0,0.0
1785,0.0,0.0,0.0,0.0
1786,0.0,0.0,0.0,0.0
1787,0.0,0.0,0.0,0.0
1788,0.0,0.0,0.0,0.0
1789,0.0,0.0,0.0,0.0
1790,0.0,0.0,0.0,0.0
1791,0.0,0.0,0.0,0.0
1792,0.0,0.0,0.0,0.0
1793,0.0,0.0,0.0,0.0
1794,0.0,0.0,0.0,0.0
1795,0.0,0.0,0.0,0.0
1796,0.0,9.481616127158888e-10,9.481616127158888e-10,9.481616127158888e-10
1797,5.66923650881433e-10,9.481616127158888e-10,1.5150852635973218e-09,9.481616127158888e-10
1798,5.66923650881433e-10,9.481616127158888e-10,1.5150852635973218e-09,9.481616127158888e-10
1799,5.66923650881433e-10,9.481616127158888e-10,1.5150852635973218e-09,9.481616127158888e-10
1800,5.66923650881433e-10,9.481616127158888e-10,1.5150852635973218e-09,9.481616127158888e-10
1801,5.66923650881433e-10,9.481616127158888e-10,1.5150852635973218e-09,9.481616127158888e-10
1802,1.0010504488836398e-09,9.481616127158888e-10,1.5150852635973218e-09,9.481616127158888e-10
1803,1.352050408140063e-09,0.0,5.66923650881433e-10,0.0
1804,1.3952818583058096e-09,0.0,0.0,0.0
1805,2.174314379337667e-09,0.0,0.0,0.0
1806,2.174314379337667e-09,2.5855010196299387e-10,2.5855010196299387e-10,2.5855010196299387e-10
1807,2.383535606982028e-09,8.862138007564064e-10,6.769925572517163e-10,8.862138007564064e-10
1808,2.383535606982028e-09,1.1215769900120775e-09,1.1477189357630584e-09,1.1215769900120775e-09
1809,1.9494088089798213e-09,1.1215769900120775e-09,1.690493396060739e-09,1.1215769900120775e-09
1810,1.8163465017754073e-09,1.7753899303077754e-09,1.908431048112748e-09,1.7753899303077754e-09
1811,1.2061914007282277e-09,1.7753899303077754e-09,1.908431048112748e-09,1.7753899303077754e-09
1812,6.65867139204579e-10,2.014098189815984e-09,2.1471393076209567e-09,2.014098189815984e-09
1813,6.65867139204579e-10,1.9495274918211537e-09,2.4705273858417952e-09,1.9495274918211537e-09
1814,6.656040480684006e-10,1.948738218412619e-09,2.2610430670612557e-09,1.948738218412619e-09
1815,1.051885467617808e-09,1.7133750291569478e-09,1.7903166885499137e-09,1.7133750291569478e-09
1816,1.2420581864601233e-09,1.7133750291569478e-09,1.247542228252233e-09,1.7133750291569478e-09
1817,1.1954681054606097e-09,1.0595620888612496e-09,1.200952147252719e-09,1.0595620888612496e-09
1818,1.1954681054606097e-09,1.4176318214558543e-09,1.200952147252719e-09,1.4176318214558543e-09
1819,9.567598459524008e-10,1.6298159012860326e-09,2.0143259917203083e-09,1.6298159012860326e-09
1820,1.2515537178054664e-09,1.583233433244402e-09,1.7271816833895416e-09,1.583233433244402e-09
1821,1.1711498358403715e-09,1.2134675169457004e-09,1.6467778014244467e-09,1.2134675169457004e-09
1822,1.0344062194102476e-09,1.338236418505342e-09,2.1458534076630134e-09,1.338236418505342e-09
1823,1.1251590373692215e-09,1.6191619553066312e-09,2.5672417287252766e-09,1.6191619553066312e-09
1824,1.2220514996766747e-09,2.0215220053465544e-09,2.5300141743527557e-09,2.0215220053465544e-09
1825,1.2220514996766747e-09,1.6634522727519497e-09,2.65663097869557e-09,1.6634522727519497e-09
1826,1.4590479856048587e-09,1.2125599334135627e-09,1.841545360647956e-09,1.2125599334135627e-09
1827,1.1642541137517932e-09,1.0651629974870298e-09,1.755892701079834e-09,1.0651629974870298e-09
1828,1.2563584775701235e-09,9.183837975815631e-10,1.8479970648981642e-09,9.183837975815631e-10
1829,1.2879177882904207e-09,1.1449862724610682e-09,1.559744294039283e-09,1.1449862724610682e-09
1830,1.1022967935251211e-09,1.0546698197317588e-09,1.4242696149453187e-09,1.0546698197317588e-09
1831,9.269514203832533e-10,8.380990901279972e-10,1.2901495982653444e-09,8.380990901279972e-10
1832,1.0121008792956282e-09,1.0935474668651223e-09,1.2486822528349047e-09,1.0935474668651223e-09
1833,9.400609179976982e-10,1.176025729180249e-09,1.1766422915369746e-09,1.176025729180249e-09
1834,9.400609179976982e-10,1.176025729180249e-09,1.0505612728956797e-09,1.176025729180249e-09
1835,7.1940229963628e-10,1.2332632217036478e-09,9.136860553863155e-10,1.2332632217036478e-09
1836,4.383051857966994e-10,1.4073201175841226e-09,7.779243995008147e-10,1.4073201175841226e-09
1837,3.4300064376070946e-10,1.2167110335121428e-09,6.468935783868598e-10,1.2167110335121428e-09
1838,2.5010598354262877e-10,1.0309217130759813e-09,8.758708282462026e-10,1.0309217130759813e-09
1839,5.438637159674694e-10,8.512547730202666e-10,7.907213693338275e-10,8.512547730202666e-10
1840,4.5449315739481174e-10,7.687765107051397e-10,6.257648447035738e-10,7.687765107051397e-10
1841,5.244707684021981e-10,9.087317327199124e-10,8.226150950894708e-10,9.087317327199124e-10
1842,7.677325283442623e-10,1.0452421388735494e-09,7.99647134222933e-10,1.0452421388735494e-09
1843,7.677325283442623e-10,5.198138665539278e-10,7.901604846617869e-10,5.198138665539278e-10
1844,8.345153853664808e-10,5.865967235761462e-10,7.020605208296615e-10,5.865967235761462e-10
1845,8.345153853664808e-10,5.865967235761462e-10,6.065608015859425e-10,5.865967235761462e-10
1846,5.20828693665162e-10,1.228240770994355e-09,9.978838073314883e-10,1.228240770994355e-09
1847,4.452427276075659e-10,1.7736899806029628e-09,1.2403056676950947e-09,1.7736899806029628e-09
1848,4.846404666469795e-10,1.85248545868179e-09,1.1244582408055847e-09,1.85248545868179e-09
1849,2.4137870670491527e-10,1.6558873240844564e-09,1.4935590938617134e-09,1.6558873240844564e-09
1850,2.4137870670491527e-10,1.7033572330404922e-09,1.5229243818407463e-09,1.7033572330404922e-09
1851,2.2102444477819664e-10,1.7758601652698554e-09,1.6418559052005272e-09,1.7758601652698554e-09
1852,2.7158601558139953e-10,1.876983306876261e-09,1.5589399453881064e-09,1.876983306876261e-09
1853,2.063655159455026e-10,1.256076504712362e-09,1.2158762806104205e-09,1.256076504712362e-09
1854,2.063655159455026e-10,7.611291557336435e-10,1.0744581415065925e-09,7.611291557336435e-10
1855,1.4949191487875372e-10,8.048872005402988e-10,1.0679003713067102e-09,8.048872005402988e-10
1856,1.4949191487875372e-10,8.465045450315298e-10,7.373816874561052e-10,8.465045450315298e-10
1857,1.9762614164190292e-10,8.953030896017924e-10,9.79381456886078e-10,8.953030896017924e-10
1858,1.5119754654640312e-10,8.712243268086236e-10,9.088741029624917e-10,8.712243268086236e-10
1859,1.0063597574320023e-10,1.0747481277955423e-09,9.801713091966186e-10,1.0747481277955423e-09
1860,1.0063597574320023e-10,1.3442006991619999e-09,9.319119682287586e-10,1.3442006991619999e-09
1861,1.0063597574320023e-10,1.463158871839454e-09,8.873949273814828e-10,1.463158871839454e-09
1862,1.0385249802981531e-10,1.4235232120058632e-09,7.298896804413297e-10,1.4235232120058632e-09
1863,1.5159037913825557e-10,1.4176404415446241e-09,6.304920712502898e-10,1.4176404415446241e-09
1864,1.0345615237510636e-10,1.462657352378573e-09,3.406476053616611e-10,1.462657352378573e-09
1865,1.0345615237510636e-10,1.3474503259201599e-09,3.1389368088901344e-10,1.3474503259201599e-09
1866,1.4769577227902175e-10,1.2640014907765768e-09,4.13233011301425e-10,1.2640014907765768e-09
1867,1.4769577227902175e-10,1.0708800671618439e-09,4.996579261451473e-10,1.0708800671618439e-09
1868,1.9250747028211534e-10,1.1254785199048862e-09,5.776063437070076e-10,1.1254785199048862e-09
1869,1.367891990154492e-10,1.3380501944532902e-09,6.171922298633551e-10,1.3380501944532902e-09
1870,1.312877782679221e-10,1.4060188568976173e-09,7.861380713070076e-10,1.4060188568976173e-09
1871,2.935920276733331e-10,1.548765940892086e-09,7.796190122049446e-10,1.548765940892086e-09
1872,3.3454373795015005e-10,2.163041618834833e-09,8.140210410496301e-10,2.163041618834833e-09
1873,2.9030411804623467e-10,2.8390448087683193e-09,8.268754569940029e-10,2.8390448087683193e-09
1874,2.9030411804623467e-10,3.540490725991877e-09,8.59672682247086e-10,3.540490725991877e-09
1875,3.658375110785325e-10,5.041378520991608e-09,1.1263878718636988e-09,5.041378520991608e-09
1876,4.0416949549053934e-10,5.525901355544047e-09,1.2017979349782897e-09,5.525901355544047e-09
1877,4.318363801468296e-10,6.957447665608843e-09,1.3823688265508188e-09,6.957447665608843e-09
1878,3.7838821361927243e-10,8.850536684487257e-09,1.6683609969726986e-09,8.850536684487257e-09
1879,4.072641311493795e-10,9.737554952847307e-09,1.7549887416328553e-09,9.737554952847307e-09
1880,4.072641311493795e-10,1.064912126734287e-08,2.1128965402691537e-09,1.064912126734287e-08
1881,5.019609212413607e-10,1.3594262477616731e-08,2.9722078449217246e-09,1.3594262477616731e-08
1882,3.8161583020596927e-10,1.3878710117662e-08,4.223946050073226e-09,1.3878710117662e-08
1883,3.7540647376424884e-10,1.54964301708154e-08,4.365931124564579e-09,1.54964301708154e-08
1884,3.3601403603977786e-10,1.5531801495732063e-08,4.687654344058347e-09,1.5531801495732063e-08
1885,2.5618123099059783e-10,1.5995798336681285e-08,4.506202506376107e-09,1.5995798336681285e-08
1886,1.8635360318367385e-10,1.6398118926222845e-08,4.903669169133349e-09,1.6398118926222845e-08
1887,1.8635360318367385e-10,1.751855206931298e-08,4.781486302134803e-09,1.751855206931298e-08
1888,1.4566249793647656e-10,1.5778333940984013e-08,4.910069414546367e-09,1.5778333940984013e-08
1889,1.718333927528245e-10,1.766840337528005e-08,4.984459940032033e-09,1.766840337528005e-08
1890,1.3971076478253812e-10,1.8317972662527737e-08,5.865785000582134e-09,1.8317972662527737e-08
1891,1.6040996110776107e-10,1.8637066747016562e-08,6.116326936985875e-09,1.8637066747016562e-08
1892,2.437445919703915e-10,1.8557708766512145e-08,6.690301170207493e-09,1.8557708766512145e-08
1893,3.1292961476049793e-10,1.976742020864159e-08,6.798263507690194e-09,1.976742020864159e-08
1894,4.0129670618251264e-10,1.8826479042388655e-08,7.013330995318614e-09,1.8826479042388655e-08
1895,4.531470595584405e-10,1.9965283902325026e-08,6.626035466337856e-09,1.9965283902325026e-08
1896,4.4635659057767896e-10,1.844961301194254e-08,5.9840602314612366e-09,1.844961301194254e-08
1897,5.206636114315647e-10,1.773306441370843e-08,6.05324323998957e-09,1.773306441370843e-08
1898,6.498351856620843e-10,1.876628262311085e-08,6.754896451712154e-09,1.876628262311085e-08
1899,5.739050901176768e-10,1.9574095106682828e-08,7.03757071665986e-09,1.9574095106682828e-08
1900,6.492849036199289e-10,2.029173717943422e-08,7.551459901833368e-09,2.029173717943422e-08
1901,6.466012487343115e-10,2.1028210791687992e-08,8.271823226380093e-09,2.1028210791687992e-08
1902,6.268366619417115e-10,2.144324641660335e-08,9.394359322202815e-09,2.144324641660335e-08
1903,7.030911012125987e-10,2.200819564685779e-08,9.743578515448398e-09,2.200819564685779e-08
1904,6.76345301193442e-10,2.3485068619980406e-08,9.582436241320887e-09,2.3485068619980406e-08
1905,6.026916624498771e-10,2.4601803007483014e-08,9.437946741590914e-09,2.4601803007483014e-08
1906,6.593537660304349e-10,2.5483336330012207e-08,9.599805839144437e-09,2.5483336330012207e-08
1907,5.294391036692048e-10,2.6237872573022158e-08,9.543018629289333e-09,2.6237872573022158e-08
1908,4.849290294714084e-10,2.6985426211061688e-08,9.331837842146179e-09,2.6985426211061688e-08
1909,4.2639959618728795e-10,2.8478902284031652e-08,8.908924709061239e-09,2.8478902284031652e-08
1910,4.960514043179337e-10,3.040611749684428e-08,1.0904100162483538e-08,3.040611749684428e-08
1911,6.441812341487615e-10,3.1965841275548105e-08,1.147919346879332e-08,3.1965841275548105e-08
1912,5.806955174650749e-10,3.306543001307156e-08,1.1744354948867958e-08,3.306543001307156e-08
1913,5.019035197371759e-10,3.459068307977629e-08,1.2024820758175077e-08,3.459068307977629e-08
1914,4.872533458060474e-10,3.5018634849036193e-08,1.2065975520312934e-08,3.5018634849036193e-08
1915,5.098348737234534e-10,3.666267797289688e-08,1.2115168424031708e-08,3.666267797289688e-08
1916,5.424803057160358e-10,3.584097539390184e-08,1.1583784344436156e-08,3.584097539390184e-08
1917,4.0512510112484483e-10,3.6397689180083555e-08,9.243413146009516e-09,3.6397689180083555e-08
1918,2.2381428952230768e-10,3.766347690868445e-08,8.700490994328902e-09,3.766347690868445e-08
1919,2.373949538931568e-10,3.8042216995596134e-08,8.703690720527187e-09,3.8042216995596134e-08
1920,2.4629868977665836e-10,3.839109449391539e-08,8.883716746359888e-09,3.839109449391539e-08
1921,4.14968339452442e-10,3.804416540528369e-08,9.27290980509302e-09,3.804416540528369e-08
1922,4.236673333586032e-10,3.78305483447353e-08,9.044043863022061e-09,3.78305483447353e-08
1923,3.880133278170003e-10,3.846095810087848e-08,9.629190651188374e-09,3.846095810087848e-08
1924,3.845033894453057e-10,3.8327759252102367e-08,1.0811065820348631e-08,3.8327759252102367e-08
1925,4.621438509655462e-10,3.443031333054998e-08,1.1089853226207782e-08,3.443031333054998e-08
1926,4.0532086417347356e-10,3.3549891499871724e-08,1.0855461926187867e-08,3.3549891499871724e-08
1927,4.503343412462105e-10,3.129017908268647e-08,1.2301027244429212e-08,3.129017908268647e-08
1928,3.272836644553832e-10,3.086621650335733e-08,1.270590033186636e-08,3.086621650335733e-08
1929,2.801155775587562e-10,3.152637922149941e-08,1.4118982427646642e-08,3.152637922149941e-08
1930,3.64471704800933e-10,3.086583737805475e-08,1.4116054991575311e-08,3.086583737805475e-08
1931,4.1874920594534414e-10,2.9737414055018363e-08,1.3208969156559241e-08,2.9737414055018363e-08
1932,3.503717514531855e-10,3.114119451197439e-08,1.4381491045664267e-08,3.114119451197439e-08
1933,3.735389101208345e-10,2.9801713097299398e-08,1.4559778145033825e-08,2.9801713097299398e-08
1934,7.322134129176102e-10,3.204745066146383e-08,1.304038033111965e-08,3.204745066146383e-08
1935,7.977061075184874e-10,3.204935187081251e-08,1.24553748902047e-08,3.204935187081251e-08
1936,8.980449003484889e-10,3.3039892599617815e-08,1.115855966357263e-08,3.3039892599617815e-08
1937,8.340201624561822e-10,3.5093953394087814e-08,1.1416346471345865e-08,3.5093953394087814e-08
1938,8.423301342145148e-10,3.616519731305548e-08,1.1400869454852064e-08,3.616519731305548e-08
1939,8.933689661055106e-10,3.768607800428267e-08,9.966379340856487e-09,3.768607800428267e-08
1940,8.959950698050889e-10,4.096096059161677e-08,9.487460087395253e-09,4.096096059161677e-08
1941,5.242625758120464e-10,4.011720581128689e-08,9.619469538384756e-09,4.011720581128689e-08
1942,4.878750479006147e-10,4.142723446826884e-08,9.791355155235643e-09,4.142723446826884e-08
1943,4.0515710825988245e-10,4.1524348911739905e-08,1.0677346372135941e-08,4.1524348911739905e-08
1944,4.930715300340996e-10,4.113361131073491e-08,1.0448014770807795e-08,4.113361131073491e-08
1945,5.186790461416838e-10,4.18412250878321e-08,1.0525851174796636e-08,4.18412250878321e-08
1946,5.598336972572377e-10,4.257741841635314e-08,1.0952939634632588e-08,4.257741841635314e-08
1947,5.67154386946608e-10,4.354628657665671e-08,1.1446024826357513e-08,4.354628657665671e-08
1948,6.487972460865268e-10,4.404147954265422e-08,1.0858132044282748e-08,4.404147954265422e-08
1949,6.080854312148379e-10,4.554454286725169e-08,1.1457811969047985e-08,4.554454286725169e-08
1950,6.836186101326953e-10,4.4443763970645837e-08,1.1420836593905343e-08,4.4443763970645837e-08
1951,6.335648474107915e-10,4.4877142763815366e-08,1.1825248462977406e-08,4.4877142763815366e-08
1952,6.621038756942405e-10,4.465187787770576e-08,1.1873063675084592e-08,4.465187787770576e-08
1953,6.404025682764975e-10,4.6414982587553566e-08,1.1778358605900913e-08,4.6414982587553566e-08
1954,7.814800869912883e-10,4.477526514636208e-08,1.1582649506181042e-08,4.477526514636208e-08
1955,7.751283583244475e-10,4.3824656919306497e-08,1.1850709239321792e-08,4.3824656919306497e-08
1956,7.545840391024302e-10,4.343376198383859e-08,1.1946475427951749e-08,4.343376198383859e-08
1957,7.508377421789574e-10,4.3924535881550194e-08,1.1814678505369817e-08,4.3924535881550194e-08
1958,6.918958650062709e-10,4.440857434165732e-08,1.1458767141497056e-08,4.440857434165732e-08
1959,6.07210011438486e-10,4.4353490531128566e-08,1.1384924368331082e-08,4.4353490531128566e-08
1960,9.154132917957699e-10,4.223719532855544e-08,1.1513619391223529e-08,4.223719532855544e-08
1961,1.0451221862146325e-09,4.3363620250147505e-08,1.1714806394788217e-08,4.3363620250147505e-08
1962,1.0881037727585229e-09,4.381563454915392e-08,1.1760189013086477e-08,4.381563454915392e-08
1963,1.1439627638022897e-09,4.193253439715201e-08,1.1302841456435025e-08,4.193253439715201e-08
