ngram,G.723,G.23,G.72,G.23
1645,0.0,0.0,0.0,0.0
1646,0.0,0.0,0.0,0.0
1647,0.0,0.0,0.0,0.0
1648,0.0,0.0,0.0,0.0
1649,0.0,0.0,0.0,0.0
1650,0.0,0.0,0.0,0.0
1651,0.0,0.0,0.0,0.0
1652,0.0,0.0,0.0,0.0
1653,0.0,0.0,0.0,0.0
1654,0.0,0.0,0.0,0.0
1655,0.0,0.0,0.0,0.0
1656,0.0,0.0,0.0,0.0
1657,0.0,0.0,0.0,0.0
1658,0.0,0.0,0.0,0.0
1659,0.0,0.0,0.0,0.0
1660,0.0,0.0,0.0,0.0
1661,0.0,0.0,0.0,0.0
1662,0.0,0.0,0.0,0.0
1663,0.0,0.0,0.0,0.0
1664,0.0,0.0,0.0,0.0
1665,0.0,0.0,0.0,0.0
1666,0.0,0.0,0.0,0.0
1667,0.0,0.0,0.0,0.0
1668,0.0,0.0,0.0,0.0
1669,0.0,0.0,0.0,0.0
1670,0.0,0.0,0.0,0.0
1671,0.0,0.0,0.0,0.0
1672,0.0,0.0,0.0,0.0
1673,0.0,0.0,0.0,0.0
1674,0.0,0.0,0.0,0.0
1675,0.0,0.0,0.0,0.0
1676,0.0,0.0,0.0,0.0
1677,0.0,0.0,0.0,0.0
1678,0.0,0.0,0.0,0.0
1679,0.0,0.0,0.0,0.0
1680,0.0,0.0,0.0,0.0
1681,0.0,0.0,0.0,0.0
1682,0.0,0.0,0.0,0.0
1683,0.0,0.0,0.0,0.0
1684,0.0,0.0,0.0,0.0
1685,0.0,0.0,0.0,0.0
1686,0.0,0.0,0.0,0.0
1687,0.0,0.0,0.0,0.0
1688,0.0,0.0,0.0,0.0
1689,0.0,0.0,0.0,0.0
1690,0.0,0.0,0.0,0.0
1691,0.0,0.0,0.0,0.0
1692,0.0,0.0,0.0,0.0
1693,0.0,0.0,0.0,0.0
1694,0.0,0.0,0.0,0.0
1695,0.0,0.0,0.0,0.0
1696,0.0,0.0,0.0,0.0
1697,0.0,0.0,0.0,0.0
1698,0.0,0.0,0.0,0.0
1699,0.0,0.0,0.0,0.0
1700,0.0,0.0,0.0,0.0
1701,0.0,0.0,0.0,0.0
1702,0.0,0.0,0.0,0.0
1703,0.0,0.0,0.0,0.0
1704,0.0,0.0,0.0,0.0
1705,0.0,0.0,0.0,0.0
1706,0.0,0.0,0.0,0.0
1707,0.0,0.0,0.0,0.0
1708,0.0,0.0,0.0,0.0
1709,0.0,0.0,0.0,0.0
1710,0.0,0.0,0.0,0.0
1711,0.0,0.0,0.0,0.0
1712,0.0,0.0,0.0,0.0
1713,0.0,0.0,0.0,0.0
1714,0.0,0.0,0.0,0.0
1715,0.0,0.0,0.0,0.0
1716,0.0,0.0,0.0,0.0
1717,0.0,0.0,0.0,0.0
1718,0.0,0.0,0.0,0.0
1719,0.0,0.0,0.0,0.0
1720,0.0,0.0,0.0,0.0
1721,0.0,0.0,0.0,0.0
1722,0.0,0.0,0.0,0.0
1723,0.0,0.0,0.0,0.0
1724,0.0,0.0,0.0,0.0
1725,0.0,0.0,0.0,0.0
1726,0.0,0.0,0.0,0.0
1727,0.0,0.0,0.0,0.0
1728,0.0,0.0,0.0,0.0
1729,0.0,0.0,0.0,0.0
1730,0.0,0.0,0.0,0.0
1731,0.0,0.0,0.0,0.0
1732,0.0,0.0,0.0,0.0
1733,0.0,0.0,0.0,0.0
1734,0.0,0.0,0.0,0.0
1735,0.0,0.0,0.0,0.0
1736,0.0,0.0,0.0,0.0
1737,0.0,0.0,0.0,0.0
1738,0.0,0.0,0.0,0.0
1739,0.0,0.0,0.0,0.0
1740,0.0,0.0,0.0,0.0
1741,0.0,0.0,0.0,0.0
1742,0.0,0.0,0.0,0.0
1743,0.0,0.0,0.0,0.0
1744,0.0,0.0,0.0,0.0
1745,0.0,0.0,0.0,0.0
1746,0.0,0.0,0.0,0.0
1747,0.0,0.0,0.0,0.0
1748,0.0,0.0,0.0,0.0
1749,0.0,0.0,0.0,0.0
1750,0.0,0.0,0.0,0.0
1751,0.0,0.0,0.0,0.0
1752,0.0,0.0,0.0,0.0
1753,0.0,0.0,0.0,0.0
1754,0.0,0.0,0.0,0.0
1755,0.0,0.0,0.0,0.0
1756,0.0,0.0,0.0,0.0
1757,0.0,0.0,0.0,0.0
1758,0.0,0.0,0.0,0.0
1759,0.0,0.0,0.0,0.0
1760,0.0,0.0,0.0,0.0
1761,0.0,0.0,0.0,0.0
1762,0.0,0.0,0.0,0.0
1763,0.0,0.0,0.0,0.0
1764,0.0,0.0,0.0,0.0
1765,0.0,0.0,0.0,0.0
1766,0.0,0.0,0.0,0.0
1767,0.0,0.0,0.0,0.0
1768,0.0,0.0,0.0,0.0
1769,0.0,0.0,0.0,0.0
1770,0.0,0.0,0.0,0.0
1771,0.0,0.0,0.0,0.0
1772,0.0,0.0,0.0,0.0
1773,0.0,0.0,0.0,0.0
1774,0.0,0.0,0.0,0.0
1775,0.0,0.0,0.0,0.0
1776,0.0,0.0,0.0,0.0
1777,0.0,0.0,0.0,0.0
1778,0.0,0.0,0.0,0.0
1779,0.0,0.0,0.0,0.0
1780,0.0,0.0,0.0,0.0
1781,0.0,0.0,0.0,0.0
1782,0.0,0.0,0.0,0.0
1783,0.0,0.0,0.0,0.0
1784,0.0,0.0,0.0,0.0
1785,0.0,0.0,0.0,0.0
1786,0.0,0.0,0.0,0.0
1787,0.0,0.0,0.0,0.0
1788,0.0,0.0,0.0,0.0
1789,0.0,0.0,0.0,0.0
1790,0.0,0.0,0.0,0.0
1791,0.0,0.0,0.0,0.0
1792,0.0,0.0,0.0,0.0
1793,0.0,0.0,0.0,0.0
1794,0.0,0.0,0.0,0.0
1795,0.0,0.0,0.0,0.0
1796,0.0,0.0,0.0,0.0
1797,0.0,0.0,0.0,0.0
1798,0.0,0.0,0.0,0.0
1799,0.0,0.0,0.0,0.0
1800,0.0,0.0,0.0,0.0
1801,0.0,0.0,0.0,0.0
1802,0.0,4.341267980022069e-10,0.0,4.341267980022069e-10
1803,0.0,4.341267980022069e-10,0.0,4.341267980022069e-10
1804,0.0,4.341267980022069e-10,3.0507755052358986e-10,4.341267980022069e-10
1805,0.0,4.341267980022069e-10,3.0507755052358986e-10,4.341267980022069e-10
1806,0.0,4.341267980022069e-10,3.0507755052358986e-10,4.341267980022069e-10
1807,0.0,4.341267980022069e-10,3.0507755052358986e-10,4.341267980022069e-10
1808,0.0,4.341267980022069e-10,3.0507755052358986e-10,4.341267980022069e-10
1809,0.0,0.0,3.0507755052358986e-10,0.0
1810,0.0,0.0,3.0507755052358986e-10,0.0
1811,0.0,2.343839408272938e-10,0.0,2.343839408272938e-10
1812,0.0,2.343839408272938e-10,0.0,2.343839408272938e-10
1813,0.0,2.343839408272938e-10,0.0,2.343839408272938e-10
1814,0.0,2.343839408272938e-10,0.0,2.343839408272938e-10
1815,0.0,2.343839408272938e-10,0.0,2.343839408272938e-10
1816,0.0,2.343839408272938e-10,0.0,2.343839408272938e-10
1817,0.0,2.343839408272938e-10,0.0,2.343839408272938e-10
1818,0.0,0.0,7.161394651892092e-10,0.0
1819,0.0,1.5029744115935273e-10,8.664369063485619e-10,1.5029744115935273e-10
1820,0.0,1.5029744115935273e-10,1.1612307782016273e-09,1.5029744115935273e-10
1821,0.0,2.788516957024407e-10,1.1612307782016273e-09,2.788516957024407e-10
1822,0.0,2.788516957024407e-10,1.1612307782016273e-09,2.788516957024407e-10
1823,0.0,2.788516957024407e-10,1.1612307782016273e-09,2.788516957024407e-10
1824,0.0,5.470917290623894e-10,1.9659508782814736e-09,5.470917290623894e-10
1825,0.0,1.306792539258948e-09,6.69433396018247e-09,1.306792539258948e-09
1826,0.0,1.1564950980995953e-09,6.544036519023117e-09,1.1564950980995953e-09
1827,0.0,1.1564950980995953e-09,6.249242647170052e-09,1.1564950980995953e-09
1828,0.0,1.0279408435565074e-09,6.249242647170052e-09,1.0279408435565074e-09
1829,0.0,1.0982151220164026e-09,6.249242647170052e-09,1.0982151220164026e-09
1830,0.0,1.2888242060883825e-09,6.249242647170052e-09,1.2888242060883825e-09
1831,0.0,1.0205841727284337e-09,5.444522547090205e-09,1.0205841727284337e-09
1832,0.0,2.60883362531875e-10,0.0,2.60883362531875e-10
1833,0.0,3.4336162484700187e-10,0.0,3.4336162484700187e-10
1834,0.0,4.264218184906505e-10,0.0,4.264218184906505e-10
1835,0.0,4.264218184906505e-10,0.0,4.264218184906505e-10
1836,0.0,4.3120871952494003e-10,7.506117949418467e-11,4.3120871952494003e-10
1837,0.0,2.405996354529602e-10,7.506117949418467e-11,2.405996354529602e-10
1838,0.0,3.1692538276268627e-10,7.506117949418467e-11,3.1692538276268627e-10
1839,0.0,3.1692538276268627e-10,7.506117949418467e-11,3.1692538276268627e-10
1840,0.0,3.100330865051555e-10,7.506117949418467e-11,3.100330865051555e-10
1841,0.0,2.2697289286150683e-10,7.506117949418467e-11,2.2697289286150683e-10
1842,0.0,2.2697289286150683e-10,1.9669205946521677e-10,2.2697289286150683e-10
1843,0.0,1.5191171336732216e-10,1.8720540990407082e-10,1.5191171336732216e-10
1844,0.0,1.5191171336732216e-10,2.5398826692628925e-10,1.5191171336732216e-10
1845,0.0,1.4232473136540794e-10,3.2072703223410114e-10,1.4232473136540794e-10
1846,0.0,2.0754523100130484e-10,3.2072703223410114e-10,2.0754523100130484e-10
1847,0.0,1.9256473003461038e-10,3.2072703223410114e-10,1.9256473003461038e-10
1848,0.0,1.9256473003461038e-10,3.754147072575011e-10,1.9256473003461038e-10
1849,0.0,1.9256473003461038e-10,3.0752336391667457e-10,1.9256473003461038e-10
1850,0.0,2.400346389906462e-10,2.8941874293967173e-10,2.400346389906462e-10
1851,0.0,2.400346389906462e-10,2.690644810129531e-10,2.400346389906462e-10
1852,0.0,1.7329587368283431e-10,2.023257157051412e-10,1.7329587368283431e-10
1853,0.0,1.5633471501479741e-10,2.023257157051412e-10,1.5633471501479741e-10
1854,0.0,9.572924992389581e-11,2.023257157051412e-10,9.572924992389581e-11
1855,0.0,9.572924992389581e-11,1.4763804068174124e-10,9.572924992389581e-11
1856,0.0,1.9512685911493577e-10,9.389850405153562e-11,1.9512685911493577e-10
1857,0.0,1.4765695015889994e-10,9.456282185864901e-11,1.4765695015889994e-10
1858,0.0,1.4765695015889994e-10,1.0573773999235568e-10,1.4765695015889994e-10
1859,0.0,1.4765695015889994e-10,1.0573773999235568e-10,1.4765695015889994e-10
1860,0.0,1.603928180747362e-10,1.0573773999235568e-10,1.603928180747362e-10
1861,0.0,1.603928180747362e-10,1.0573773999235568e-10,1.603928180747362e-10
1862,0.0,1.603928180747362e-10,2.171742825256879e-10,1.603928180747362e-10
1863,0.0,1.0873308999213651e-10,2.6491216363412814e-10,1.0873308999213651e-10
1864,0.0,1.0873308999213651e-10,2.1677793687097894e-10,1.0873308999213651e-10
1865,0.0,1.0873308999213651e-10,1.5917442364177248e-10,1.0873308999213651e-10
1866,0.0,1.9721232979996728e-10,3.3613290325743405e-10,1.9721232979996728e-10
1867,0.0,1.7942957833813215e-10,3.3613290325743405e-10,1.7942957833813215e-10
1868,0.0,1.7942957833813215e-10,3.809446012605276e-10,1.7942957833813215e-10
1869,0.0,1.7942957833813215e-10,3.486798310398902e-10,1.7942957833813215e-10
1870,0.0,1.3169169722969188e-10,3.0094194993145e-10,1.3169169722969188e-10
1871,0.0,1.7226775958104464e-10,3.8209407463415547e-10,1.7226775958104464e-10
1872,0.0,2.1321946985786155e-10,4.639974951877893e-10,2.1321946985786155e-10
1873,0.0,1.6374898262735575e-10,3.260477681494527e-10,1.6374898262735575e-10
1874,0.0,2.0001795458008635e-10,4.850106268986362e-10,2.0001795458008635e-10
1875,0.0,2.401329849252168e-10,4.401989288955426e-10,2.401329849252168e-10
1876,0.0,2.401329849252168e-10,3.993591409948546e-10,2.401329849252168e-10
1877,0.0,2.7508465743381853e-10,3.993591409948546e-10,2.7508465743381853e-10
1878,0.0,3.0707931435764683e-10,3.9077773556733016e-10,3.0707931435764683e-10
1879,3.4913813903461997e-11,2.6612760408082995e-10,3.4378812891715834e-10,2.6612760408082995e-10
1880,3.4913813903461997e-11,2.2711885150350497e-10,3.0477937633983336e-10,2.2711885150350497e-10
1881,3.4913813903461997e-11,1.7920301750454622e-10,1.773821129662829e-10,1.7920301750454622e-10
1882,3.4913813903461997e-11,1.3908798715941576e-10,1.773821129662829e-10,1.3908798715941576e-10
1883,3.4913813903461997e-11,1.3908798715941576e-10,1.7117275652456243e-10,1.3908798715941576e-10
1884,3.4913813903461997e-11,2.2617994382174393e-10,2.6270547443767763e-10,2.2617994382174393e-10
1885,3.4913813903461997e-11,1.8263250237523668e-10,2.772045906310591e-10,1.8263250237523668e-10
1886,0.0,2.10221118290832e-10,3.526452403899784e-10,2.10221118290832e-10
1887,0.0,1.3984817827582064e-09,4.079131774422809e-10,1.3984817827582064e-09
1888,0.0,1.3939190298049654e-09,4.3035326691143183e-10,1.3939190298049654e-09
1889,0.0,1.4200899246213134e-09,4.565241617277798e-10,1.4200899246213134e-09
1890,0.0,1.4453856147670204e-09,4.4969722390320044e-10,1.4453856147670204e-09
1891,0.0,1.5793924997207854e-09,4.093746096080407e-10,1.5793924997207854e-09
1892,0.0,1.61778397027896e-09,5.020774312176307e-10,1.61778397027896e-09
1893,0.0,1.7285653999435775e-09,4.378463147602929e-10,1.7285653999435775e-09
1894,0.0,5.844882811872105e-10,4.70945469130005e-10,5.844882811872105e-10
1895,0.0,7.056838922738149e-10,4.592821995735059e-10,7.056838922738149e-10
1896,0.0,8.539368379079093e-10,4.912525822639172e-10,8.539368379079093e-10
1897,3.715351042694286e-11,9.02948168616088e-10,5.588406721506495e-10,9.02948168616088e-10
1898,3.715351042694286e-11,6.649358226727488e-10,5.256687367140498e-10,6.649358226727488e-10
1899,3.715351042694286e-11,7.796601400203837e-10,4.733934256500356e-10,7.796601400203837e-10
1900,3.715351042694286e-11,6.774313035132603e-10,5.35693705664261e-10,6.774313035132603e-10
1901,3.715351042694286e-11,6.675211316237955e-10,5.330100507786436e-10,6.675211316237955e-10
1902,3.715351042694286e-11,5.537592586860437e-10,5.595407966328483e-10,5.537592586860437e-10
1903,3.715351042694286e-11,4.2715285078883825e-10,5.173386639713482e-10,4.2715285078883825e-10
1904,0.0,4.0040705076968154e-10,5.03723586651818e-10,4.0040705076968154e-10
1905,1.5246862304442642e-11,4.128626071972111e-10,6.838946294194872e-10,4.128626071972111e-10
1906,3.076184842568505e-11,3.0829847206894e-10,7.11547144617773e-10,3.0829847206894e-10
1907,3.076184842568505e-11,3.600583065826208e-10,7.642754346059988e-10,3.600583065826208e-10
1908,3.076184842568505e-11,3.806827492125464e-10,7.609387227468036e-10,3.806827492125464e-10
1909,3.076184842568505e-11,4.151512169750912e-10,7.609706099381037e-10,4.151512169750912e-10
1910,3.076184842568505e-11,5.463943444520122e-10,8.276748017114041e-10,5.463943444520122e-10
1911,4.473978033286181e-11,6.386124387239686e-10,8.462516243312734e-10,6.386124387239686e-10
1912,2.9492918028419164e-11,7.378456813787539e-10,7.345270582246956e-10,7.378456813787539e-10
1913,1.3977931907176761e-11,6.888665887716527e-10,6.508667890362371e-10,6.888665887716527e-10
1914,1.3977931907176761e-11,6.886644806001842e-10,5.627973166864666e-10,6.886644806001842e-10
1915,2.991665447117851e-11,7.293989995327266e-10,5.601442087943553e-10,7.293989995327266e-10
1916,4.496851700532188e-11,6.755458137330805e-10,4.912391604605659e-10,6.755458137330805e-10
1917,4.496851700532188e-11,5.523481909947797e-10,4.6445876113386323e-10,5.523481909947797e-10
1918,3.099058509814512e-11,4.844700751682751e-10,4.385144350812656e-10,4.844700751682751e-10
1919,3.099058509814512e-11,4.257718384208837e-10,4.3726426844438645e-10,4.257718384208837e-10
1920,3.099058509814512e-11,4.899826199540008e-10,4.353796410695919e-10,4.899826199540008e-10
1921,8.721380165673968e-11,4.3039529281799615e-10,3.9040880449116497e-10,4.3039529281799615e-10
1922,7.127507909273793e-11,6.728810940976565e-10,3.590177797909076e-10,6.728810940976565e-10
1923,5.622321655859455e-11,9.770239974203422e-10,4.0812466898084866e-10,9.770239974203422e-10
1924,5.622321655859455e-11,1.2630624879328423e-09,4.255263244942345e-10,1.2630624879328423e-09
1925,5.622321655859455e-11,1.4902285675307984e-09,8.367337893983822e-10,1.4902285675307984e-09
1926,5.622321655859455e-11,1.4650457632762022e-09,8.890370860127814e-10,1.4650457632762022e-09
1927,5.622321655859455e-11,1.485931040910517e-09,8.649088786441947e-10,1.485931040910517e-09
1928,0.0,1.5262478939411954e-09,8.596067568073756e-10,1.5262478939411954e-09
1929,0.0,1.3398445408707715e-09,8.871615565191654e-10,1.3398445408707715e-09
1930,0.0,1.238468918688237e-09,8.925094532477981e-10,1.238468918688237e-09
1931,0.0,1.21136361655846e-09,9.241768996906938e-10,1.21136361655846e-09
1932,0.0,1.314231521229051e-09,4.647114815974669e-10,1.314231521229051e-09
1933,0.0,1.8707317044659125e-09,4.198423414480956e-10,1.8707317044659125e-09
1934,0.0,2.138993672660762e-09,4.1930133373327804e-10,2.138993672660762e-09
1935,0.0,2.3372332006285237e-09,5.076035147766333e-10,2.3372332006285237e-09
1936,0.0,2.2902055807350052e-09,5.992455817275097e-10,2.2902055807350052e-09
1937,0.0,2.2294833598327355e-09,6.345604636986175e-10,2.2294833598327355e-09
1938,0.0,2.0452007389236216e-09,7.253986815986784e-10,2.0452007389236216e-09
1939,0.0,1.6432655553748938e-09,8.76013614822416e-10,1.6432655553748938e-09
1940,0.0,1.040919445876349e-09,8.607247652709609e-10,1.040919445876349e-09
1941,0.0,7.417012876891655e-10,8.985247228794029e-10,7.417012876891655e-10
1942,0.0,6.992057092044693e-10,8.12321101257523e-10,6.992057092044693e-10
1943,0.0,7.446918161489537e-10,8.379015755042931e-10,7.446918161489537e-10
1944,0.0,6.824515080034693e-10,8.42988522241152e-10,6.824515080034693e-10
1945,0.0,1.0211735108305626e-09,7.973736294258111e-10,1.0211735108305626e-09
1946,0.0,1.0708178233009846e-09,6.562116584245864e-10,1.0708178233009846e-09
1947,0.0,1.2695015277104054e-09,7.278446595426757e-10,1.2695015277104054e-09
1948,0.0,1.4603658203350888e-09,7.990089562204261e-10,1.4603658203350888e-09
1949,0.0,1.4232611993720517e-09,9.101502091673247e-10,1.4232611993720517e-09
1950,0.0,1.4930476141142686e-09,8.524300789046282e-10,1.4930476141142686e-09
1951,0.0,1.6629765739065557e-09,8.403189572752418e-10,1.6629765739065557e-09
1952,1.5683949179073106e-11,1.49173609179495e-09,7.528993896586757e-10,1.49173609179495e-09
1953,4.706242241152887e-11,1.8186334660441617e-09,8.139386030249694e-10,1.8186334660441617e-09
1954,4.706242241152887e-11,2.055428430633047e-09,7.665375041059669e-10,2.055428430633047e-09
1955,6.15566744402837e-11,1.8398054389491746e-09,6.706145083690274e-10,1.8398054389491746e-09
1956,7.502467992097956e-11,1.854757732320879e-09,6.961812792916078e-10,1.854757732320879e-09
1957,7.502467992097956e-11,1.7622353060924618e-09,6.50027555591594e-10,1.7622353060924618e-09
1958,7.502467992097956e-11,1.7354858938833928e-09,7.577109891901809e-10,1.7354858938833928e-09
1959,5.934073074190645e-11,1.6068999583332806e-09,7.853267044602827e-10,1.6068999583332806e-09
1960,3.8550118454581754e-11,1.3680004708392447e-09,8.182456180870292e-10,1.3680004708392447e-09
1961,3.8550118454581754e-11,1.3152111423751579e-09,7.954229140429345e-10,1.3152111423751579e-09
1962,2.4055866425826925e-11,1.7061113870881733e-09,9.210775237760466e-10,1.7061113870881733e-09
1963,2.0491717449872785e-11,1.7516877234439017e-09,8.585000171074902e-10,1.7516877234439017e-09
1964,2.9485027514779865e-11,1.8850564601332766e-09,9.581534534040615e-10,1.8850564601332766e-09
1965,2.9485027514779865e-11,1.885027499172663e-09,8.558753467851383e-10,1.885027499172663e-09
1966,2.9485027514779865e-11,1.882686768388859e-09,9.150060550514435e-10,1.882686768388859e-09
1967,2.7741845527134198e-11,1.9042487903979985e-09,1.0090686857517588e-09,1.9042487903979985e-09
1968,2.7741845527134198e-11,1.6455510287727293e-09,1.1694063257421711e-09,1.6455510287727293e-09
1969,4.569561693320726e-11,1.645518071009227e-09,1.2371275036139805e-09,1.645518071009227e-09
1970,3.579176042846553e-11,1.7487020085939419e-09,1.3397876459058417e-09,1.7487020085939419e-09
1971,2.679845036355845e-11,1.6400613248431943e-09,1.2851916356534536e-09,1.6400613248431943e-09
1972,4.4189340678687674e-11,1.9324762742404087e-09,1.3361679381976695e-09,1.9324762742404087e-09
1973,4.4189340678687674e-11,2.367956973360817e-09,1.5251036782666055e-09,2.367956973360817e-09
1974,3.534466172120229e-11,2.534652884403751e-09,1.4180517553847543e-09,2.534652884403751e-09
1975,4.345416189575703e-11,2.6944938185431103e-09,1.2924581325814343e-09,2.6944938185431103e-09
1976,2.5500390489683967e-11,2.542997479260123e-09,1.1536153698976648e-09,2.542997479260123e-09
1977,2.5500390489683967e-11,2.5293263832588356e-09,1.0963920644384879e-09,2.5293263832588356e-09
1978,3.366031907568536e-11,2.8422769851995813e-09,1.0192480589691196e-09,2.8422769851995813e-09
1979,1.6269428760556134e-11,2.628835181285792e-09,9.126317400211446e-10,2.628835181285792e-09
1980,1.6269428760556134e-11,2.2613909475158576e-09,6.917661919482652e-10,2.2613909475158576e-09
1981,2.3899227339204845e-11,2.095716584398539e-09,7.455567195359589e-10,2.095716584398539e-09
1982,2.3201222193458548e-11,1.9897599441114674e-09,8.469570759014492e-10,1.9897599441114674e-09
1983,4.540873976436163e-11,2.025524732068058e-09,9.121071834325026e-10,2.025524732068058e-09
1984,8.216170551451313e-11,2.4455266066171687e-09,9.660978049298917e-10,2.4455266066171687e-09
1985,1.680447487511267e-10,2.2263692476899776e-09,1.1187664762855677e-09,2.2263692476899776e-09
1986,2.4403885658306837e-10,2.1511883227124227e-09,1.1967925539480007e-09,2.1511883227124227e-09
1987,4.6472527810108895e-10,2.1635197918915392e-09,1.2464268347603787e-09,2.1635197918915392e-09
1988,6.303807228198138e-10,2.141922211024954e-09,1.140953950365794e-09,2.141922211024954e-09
1989,7.560094653477226e-10,2.263386858888542e-09,1.112276921360384e-09,2.263386858888542e-09
