ngram,Java 2 Platform,Enterprise Edition,Enterprise Edition,Java 2 Platform,Java 2 Platform,Enterprise Edition,Enterprise Edition,Java 2 Platform
1890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896,0.0,1.842626844756572e-11,1.842626844756572e-11,0.0,0.0,1.842626844756572e-11,1.842626844756572e-11,0.0
1897,1.300372825292178e-10,6.713887144650852e-10,6.713887144650852e-10,1.300372825292178e-10,1.300372825292178e-10,6.713887144650852e-10,6.713887144650852e-10,1.300372825292178e-10
1898,1.300372825292178e-10,6.713887144650852e-10,6.713887144650852e-10,1.300372825292178e-10,1.300372825292178e-10,6.713887144650852e-10,6.713887144650852e-10,1.300372825292178e-10
1899,1.300372825292178e-10,6.713887144650852e-10,6.713887144650852e-10,1.300372825292178e-10,1.300372825292178e-10,6.713887144650852e-10,6.713887144650852e-10,1.300372825292178e-10
1900,1.300372825292178e-10,6.713887144650852e-10,6.713887144650852e-10,1.300372825292178e-10,1.300372825292178e-10,6.713887144650852e-10,6.713887144650852e-10,1.300372825292178e-10
1901,1.300372825292178e-10,6.713887144650852e-10,6.713887144650852e-10,1.300372825292178e-10,1.300372825292178e-10,6.713887144650852e-10,6.713887144650852e-10,1.300372825292178e-10
1902,1.300372825292178e-10,6.713887144650852e-10,6.713887144650852e-10,1.300372825292178e-10,1.300372825292178e-10,6.713887144650852e-10,6.713887144650852e-10,1.300372825292178e-10
1903,1.300372825292178e-10,6.529624460175195e-10,6.529624460175195e-10,1.300372825292178e-10,1.300372825292178e-10,6.529624460175195e-10,6.529624460175195e-10,1.300372825292178e-10
1904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,0.0,1.3661026674961972e-11,1.3661026674961972e-11,0.0,0.0,1.3661026674961972e-11,1.3661026674961972e-11,0.0
1919,0.0,1.3661026674961972e-11,1.3661026674961972e-11,0.0,0.0,1.3661026674961972e-11,1.3661026674961972e-11,0.0
1920,0.0,1.3661026674961972e-11,1.3661026674961972e-11,0.0,0.0,1.3661026674961972e-11,1.3661026674961972e-11,0.0
1921,0.0,1.3661026674961972e-11,1.3661026674961972e-11,0.0,0.0,1.3661026674961972e-11,1.3661026674961972e-11,0.0
1922,0.0,1.3661026674961972e-11,1.3661026674961972e-11,0.0,0.0,1.3661026674961972e-11,1.3661026674961972e-11,0.0
1923,0.0,1.3661026674961972e-11,1.3661026674961972e-11,0.0,0.0,1.3661026674961972e-11,1.3661026674961972e-11,0.0
1924,0.0,1.3661026674961972e-11,1.3661026674961972e-11,0.0,0.0,1.3661026674961972e-11,1.3661026674961972e-11,0.0
1925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,0.0,2.2465148788849578e-11,2.2465148788849578e-11,0.0,0.0,2.2465148788849578e-11,2.2465148788849578e-11,0.0
1933,0.0,2.2465148788849578e-11,2.2465148788849578e-11,0.0,0.0,2.2465148788849578e-11,2.2465148788849578e-11,0.0
1934,0.0,2.2465148788849578e-11,2.2465148788849578e-11,0.0,0.0,2.2465148788849578e-11,2.2465148788849578e-11,0.0
1935,0.0,2.2465148788849578e-11,2.2465148788849578e-11,0.0,0.0,2.2465148788849578e-11,2.2465148788849578e-11,0.0
1936,0.0,4.235911026701749e-11,4.235911026701749e-11,0.0,0.0,4.235911026701749e-11,4.235911026701749e-11,0.0
1937,0.0,8.498847855634547e-11,8.498847855634547e-11,0.0,0.0,8.498847855634547e-11,8.498847855634547e-11,0.0
1938,0.0,1.882992908422817e-10,1.882992908422817e-10,0.0,0.0,1.882992908422817e-10,1.882992908422817e-10,0.0
1939,0.0,1.6583414205343213e-10,1.6583414205343213e-10,0.0,0.0,1.6583414205343213e-10,1.6583414205343213e-10,0.0
1940,0.0,2.884337550547654e-10,2.884337550547654e-10,0.0,0.0,2.884337550547654e-10,2.884337550547654e-10,0.0
1941,0.0,2.884337550547654e-10,2.884337550547654e-10,0.0,0.0,2.884337550547654e-10,2.884337550547654e-10,0.0
1942,0.0,2.884337550547654e-10,2.884337550547654e-10,0.0,0.0,2.884337550547654e-10,2.884337550547654e-10,0.0
1943,0.0,2.685397935765975e-10,2.685397935765975e-10,0.0,0.0,2.685397935765975e-10,2.685397935765975e-10,0.0
1944,0.0,2.259104252872695e-10,2.259104252872695e-10,0.0,0.0,2.259104252872695e-10,2.259104252872695e-10,0.0
1945,0.0,1.2259961300133326e-10,1.2259961300133326e-10,0.0,0.0,1.2259961300133326e-10,1.2259961300133326e-10,0.0
1946,0.0,1.5406752461112815e-10,1.5406752461112815e-10,0.0,0.0,1.5406752461112815e-10,1.5406752461112815e-10,0.0
1947,0.0,3.1467911609794896e-11,3.1467911609794896e-11,0.0,0.0,3.1467911609794896e-11,3.1467911609794896e-11,0.0
1948,0.0,3.1467911609794896e-11,3.1467911609794896e-11,0.0,0.0,3.1467911609794896e-11,3.1467911609794896e-11,0.0
1949,0.0,3.1467911609794896e-11,3.1467911609794896e-11,0.0,0.0,3.1467911609794896e-11,3.1467911609794896e-11,0.0
1950,0.0,4.755095821064513e-11,4.755095821064513e-11,0.0,0.0,4.755095821064513e-11,4.755095821064513e-11,0.0
1951,0.0,4.755095821064513e-11,4.755095821064513e-11,0.0,0.0,4.755095821064513e-11,4.755095821064513e-11,0.0
1952,0.0,6.246208312481777e-11,6.246208312481777e-11,0.0,0.0,6.246208312481777e-11,6.246208312481777e-11,0.0
1953,0.0,3.099417151502288e-11,3.099417151502288e-11,0.0,0.0,3.099417151502288e-11,3.099417151502288e-11,0.0
1954,0.0,3.099417151502288e-11,3.099417151502288e-11,0.0,0.0,3.099417151502288e-11,3.099417151502288e-11,0.0
1955,0.0,3.099417151502288e-11,3.099417151502288e-11,0.0,0.0,3.099417151502288e-11,3.099417151502288e-11,0.0
1956,0.0,3.099417151502288e-11,3.099417151502288e-11,0.0,0.0,3.099417151502288e-11,3.099417151502288e-11,0.0
1957,0.0,1.4911124914172648e-11,1.4911124914172648e-11,0.0,0.0,1.4911124914172648e-11,1.4911124914172648e-11,0.0
1958,0.0,1.4911124914172648e-11,1.4911124914172648e-11,0.0,0.0,1.4911124914172648e-11,1.4911124914172648e-11,0.0
1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,0.0,2.1412613745600393e-11,2.1412613745600393e-11,0.0,0.0,2.1412613745600393e-11,2.1412613745600393e-11,0.0
1962,0.0,3.111853830173317e-11,3.111853830173317e-11,0.0,0.0,3.111853830173317e-11,3.111853830173317e-11,0.0
1963,0.0,3.111853830173317e-11,3.111853830173317e-11,0.0,0.0,3.111853830173317e-11,3.111853830173317e-11,0.0
1964,0.0,3.9679817963124615e-11,3.9679817963124615e-11,0.0,0.0,3.9679817963124615e-11,3.9679817963124615e-11,0.0
1965,0.0,3.9679817963124615e-11,3.9679817963124615e-11,0.0,0.0,3.9679817963124615e-11,3.9679817963124615e-11,0.0
1966,0.0,3.9679817963124615e-11,3.9679817963124615e-11,0.0,0.0,3.9679817963124615e-11,3.9679817963124615e-11,0.0
1967,0.0,6.493345444669174e-11,6.493345444669174e-11,0.0,0.0,6.493345444669174e-11,6.493345444669174e-11,0.0
1968,0.0,4.352084070109135e-11,4.352084070109135e-11,0.0,0.0,4.352084070109135e-11,4.352084070109135e-11,0.0
1969,0.0,3.3814916144958573e-11,3.3814916144958573e-11,0.0,0.0,3.3814916144958573e-11,3.3814916144958573e-11,0.0
1970,0.0,3.3814916144958573e-11,3.3814916144958573e-11,0.0,0.0,3.3814916144958573e-11,3.3814916144958573e-11,0.0
1971,0.0,2.5253636483567122e-11,2.5253636483567122e-11,0.0,0.0,2.5253636483567122e-11,2.5253636483567122e-11,0.0
1972,0.0,2.5253636483567122e-11,2.5253636483567122e-11,0.0,0.0,2.5253636483567122e-11,2.5253636483567122e-11,0.0
1973,0.0,3.3111064485462953e-11,3.3111064485462953e-11,0.0,0.0,3.3111064485462953e-11,3.3111064485462953e-11,0.0
1974,3.259001203824243e-11,1.0090496593046744e-10,1.0090496593046744e-10,3.259001203824243e-11,3.259001203824243e-11,1.0090496593046744e-10,1.0090496593046744e-10,3.259001203824243e-11
1975,3.259001203824243e-11,1.3946023205305532e-10,1.3946023205305532e-10,3.259001203824243e-11,3.259001203824243e-11,1.3946023205305532e-10,1.3946023205305532e-10,3.259001203824243e-11
1976,3.259001203824243e-11,1.3946023205305532e-10,1.3946023205305532e-10,3.259001203824243e-11,3.259001203824243e-11,1.3946023205305532e-10,1.3946023205305532e-10,3.259001203824243e-11
1977,4.061642292338011e-11,2.0818498809781006e-10,2.0818498809781006e-10,4.061642292338011e-11,4.061642292338011e-11,2.0818498809781006e-10,2.0818498809781006e-10,4.061642292338011e-11
1978,4.061642292338011e-11,2.0818498809781006e-10,2.0818498809781006e-10,4.061642292338011e-11,4.061642292338011e-11,2.0818498809781006e-10,2.0818498809781006e-10,4.061642292338011e-11
1979,4.061642292338011e-11,2.0818498809781006e-10,2.0818498809781006e-10,4.061642292338011e-11,4.061642292338011e-11,2.0818498809781006e-10,2.0818498809781006e-10,4.061642292338011e-11
1980,4.061642292338011e-11,2.0032756009591424e-10,2.0032756009591424e-10,4.061642292338011e-11,4.061642292338011e-11,2.0032756009591424e-10,2.0032756009591424e-10,4.061642292338011e-11
1981,8.026410885137685e-12,1.7985550747136513e-10,1.7985550747136513e-10,8.026410885137685e-12,8.026410885137685e-12,1.7985550747136513e-10,1.7985550747136513e-10,8.026410885137685e-12
1982,8.026410885137685e-12,1.7654377166514175e-10,1.7654377166514175e-10,8.026410885137685e-12,8.026410885137685e-12,1.7654377166514175e-10,1.7654377166514175e-10,8.026410885137685e-12
1983,3.0233928456040764e-11,3.168377853730269e-09,3.168377853730269e-09,3.0233928456040764e-11,3.0233928456040764e-11,3.168377853730269e-09,3.168377853730269e-09,3.0233928456040764e-11
1984,2.220751757090308e-11,3.1206286979105056e-09,3.1206286979105056e-09,2.220751757090308e-11,2.220751757090308e-11,3.1206286979105056e-09,3.1206286979105056e-09,2.220751757090308e-11
1985,2.220751757090308e-11,3.1343937376138165e-09,3.1343937376138165e-09,2.220751757090308e-11,2.220751757090308e-11,3.1343937376138165e-09,3.1343937376138165e-09,2.220751757090308e-11
1986,4.9841737879776e-11,4.9412241054766095e-09,4.9412241054766095e-09,4.9841737879776e-11,4.9841737879776e-11,4.9412241054766095e-09,4.9412241054766095e-09,4.9841737879776e-11
1987,4.9841737879776e-11,4.9412241054766095e-09,4.9412241054766095e-09,4.9841737879776e-11,4.9841737879776e-11,4.9412241054766095e-09,4.9412241054766095e-09,4.9841737879776e-11
1988,5.677314769097259e-11,4.888431408675167e-09,4.888431408675167e-09,5.677314769097259e-11,5.677314769097259e-11,4.888431408675167e-09,4.888431408675167e-09,5.677314769097259e-11
1989,5.677314769097259e-11,4.884836934750312e-09,4.884836934750312e-09,5.677314769097259e-11,5.677314769097259e-11,4.884836934750312e-09,4.884836934750312e-09,5.677314769097259e-11
1990,3.4565630120069506e-11,2.057721234476657e-09,2.057721234476657e-09,3.4565630120069506e-11,3.4565630120069506e-11,2.057721234476657e-09,2.057721234476657e-09,3.4565630120069506e-11
1991,3.4565630120069506e-11,2.5995653298622426e-09,2.5995653298622426e-09,3.4565630120069506e-11,3.4565630120069506e-11,2.5995653298622426e-09,2.5995653298622426e-09,3.4565630120069506e-11
1992,4.092797628585387e-11,4.378444926067537e-09,4.378444926067537e-09,4.092797628585387e-11,4.092797628585387e-11,4.378444926067537e-09,4.378444926067537e-09,4.092797628585387e-11
1993,1.3293755976980952e-11,6.0970763854362175e-09,6.0970763854362175e-09,1.3293755976980952e-11,1.3293755976980952e-11,6.0970763854362175e-09,6.0970763854362175e-09,1.3293755976980952e-11
1994,5.881566364892724e-11,1.5831032756533477e-08,1.5831032756533477e-08,5.881566364892724e-11,5.881566364892724e-11,1.5831032756533477e-08,1.5831032756533477e-08,5.881566364892724e-11
1995,2.4988532969029617e-10,2.8314047241716012e-08,2.8314047241716012e-08,2.4988532969029617e-10,2.4988532969029617e-10,2.8314047241716012e-08,2.8314047241716012e-08,2.4988532969029617e-10
1996,2.367370564463186e-09,4.398428927426019e-08,4.398428927426019e-08,2.367370564463186e-09,2.367370564463186e-09,4.398428927426019e-08,4.398428927426019e-08,2.367370564463186e-09
1997,4.7028956076666795e-09,5.922583154064195e-08,5.922583154064195e-08,4.7028956076666795e-09,4.7028956076666795e-09,5.922583154064195e-08,5.922583154064195e-08,4.7028956076666795e-09
1998,9.180681115130072e-09,8.041235550442544e-08,8.041235550442544e-08,9.180681115130072e-09,9.180681115130072e-09,8.041235550442544e-08,8.041235550442544e-08,9.180681115130072e-09
1999,1.6050992475623105e-08,1.0698342986107231e-07,1.0698342986107231e-07,1.6050992475623105e-08,1.6050992475623105e-08,1.0698342986107231e-07,1.0698342986107231e-07,1.6050992475623105e-08
2000,2.467042500842176e-08,1.3758166111139352e-07,1.3758166111139352e-07,2.467042500842176e-08,2.467042500842176e-08,1.3758166111139352e-07,1.3758166111139352e-07,2.467042500842176e-08
2001,3.015706957170445e-08,1.491107346802372e-07,1.491107346802372e-07,3.015706957170445e-08,3.015706957170445e-08,1.491107346802372e-07,1.491107346802372e-07,3.015706957170445e-08
2002,3.4463285178024505e-08,1.554455967120053e-07,1.554455967120053e-07,3.4463285178024505e-08,3.4463285178024505e-08,1.554455967120053e-07,1.554455967120053e-07,3.4463285178024505e-08
2003,3.632272387627771e-08,1.68982981766216e-07,1.68982981766216e-07,3.632272387627771e-08,3.632272387627771e-08,1.68982981766216e-07,1.68982981766216e-07,3.632272387627771e-08
2004,3.663158893678948e-08,1.7372833635168457e-07,1.7372833635168457e-07,3.663158893678948e-08,3.663158893678948e-08,1.7372833635168457e-07,1.7372833635168457e-07,3.663158893678948e-08
2005,3.395243426090084e-08,1.716225252071776e-07,1.716225252071776e-07,3.395243426090084e-08,3.395243426090084e-08,1.716225252071776e-07,1.716225252071776e-07,3.395243426090084e-08
2006,2.8326377561021284e-08,1.6949639457054998e-07,1.6949639457054998e-07,2.8326377561021284e-08,2.8326377561021284e-08,1.6949639457054998e-07,1.6949639457054998e-07,2.8326377561021284e-08
2007,2.0882353243426418e-08,1.5309567150520058e-07,1.5309567150520058e-07,2.0882353243426418e-08,2.0882353243426418e-08,1.5309567150520058e-07,1.5309567150520058e-07,2.0882353243426418e-08
2008,1.657242609809373e-08,1.5177748277242893e-07,1.5177748277242893e-07,1.657242609809373e-08,1.657242609809373e-08,1.5177748277242893e-07,1.5177748277242893e-07,1.657242609809373e-08
2009,1.2794228279996593e-08,1.4608301260718042e-07,1.4608301260718042e-07,1.2794228279996593e-08,1.2794228279996593e-08,1.4608301260718042e-07,1.4608301260718042e-07,1.2794228279996593e-08
2010,9.472327747569612e-09,1.2982623839466863e-07,1.2982623839466863e-07,9.472327747569612e-09,9.472327747569612e-09,1.2982623839466863e-07,1.2982623839466863e-07,9.472327747569612e-09
2011,7.422164470329205e-09,1.2274870592981252e-07,1.2274870592981252e-07,7.422164470329205e-09,7.422164470329205e-09,1.2274870592981252e-07,1.2274870592981252e-07,7.422164470329205e-09
2012,6.024022962997882e-09,1.1276302152347333e-07,1.1276302152347333e-07,6.024022962997882e-09,6.024022962997882e-09,1.1276302152347333e-07,1.1276302152347333e-07,6.024022962997882e-09
2013,5.201487780175691e-09,9.616724635666937e-08,9.616724635666937e-08,5.201487780175691e-09,5.201487780175691e-09,9.616724635666937e-08,9.616724635666937e-08,5.201487780175691e-09
2014,4.3430203243234794e-09,8.663875356822765e-08,8.663875356822765e-08,4.3430203243234794e-09,4.3430203243234794e-09,8.663875356822765e-08,8.663875356822765e-08,4.3430203243234794e-09
2015,3.3108544953261034e-09,7.205094781121651e-08,7.205094781121651e-08,3.3108544953261034e-09,3.3108544953261034e-09,7.205094781121651e-08,7.205094781121651e-08,3.3108544953261034e-09
2016,2.935310835664292e-09,6.583853513169352e-08,6.583853513169352e-08,2.935310835664292e-09,2.935310835664292e-09,6.583853513169352e-08,6.583853513169352e-08,2.935310835664292e-09
2017,2.66033534090937e-09,6.166537206790205e-08,6.166537206790205e-08,2.66033534090937e-09,2.66033534090937e-09,6.166537206790205e-08,6.166537206790205e-08,2.66033534090937e-09
2018,2.3604848520264453e-09,5.5694730605182485e-08,5.5694730605182485e-08,2.3604848520264453e-09,2.3604848520264453e-09,5.5694730605182485e-08,5.5694730605182485e-08,2.3604848520264453e-09
2019,2.249749747607055e-09,5.271717906651929e-08,5.271717906651929e-08,2.249749747607055e-09,2.249749747607055e-09,5.271717906651929e-08,5.271717906651929e-08,2.249749747607055e-09
