ngram,X.400,X40,X.40,X40
1640,0.0,0.0,0.0,0.0
1641,0.0,0.0,0.0,0.0
1642,0.0,0.0,0.0,0.0
1643,0.0,0.0,0.0,0.0
1644,0.0,0.0,0.0,0.0
1645,0.0,0.0,0.0,0.0
1646,0.0,0.0,0.0,0.0
1647,0.0,0.0,0.0,0.0
1648,0.0,0.0,0.0,0.0
1649,0.0,0.0,0.0,0.0
1650,0.0,0.0,0.0,0.0
1651,0.0,0.0,0.0,0.0
1652,0.0,0.0,0.0,0.0
1653,0.0,0.0,0.0,0.0
1654,0.0,0.0,0.0,0.0
1655,0.0,0.0,0.0,0.0
1656,0.0,0.0,0.0,0.0
1657,0.0,0.0,0.0,0.0
1658,0.0,0.0,0.0,0.0
1659,0.0,0.0,0.0,0.0
1660,0.0,0.0,0.0,0.0
1661,0.0,0.0,0.0,0.0
1662,0.0,0.0,0.0,0.0
1663,0.0,0.0,0.0,0.0
1664,0.0,0.0,0.0,0.0
1665,0.0,0.0,0.0,0.0
1666,0.0,0.0,0.0,0.0
1667,0.0,0.0,0.0,0.0
1668,0.0,0.0,0.0,0.0
1669,0.0,0.0,0.0,0.0
1670,0.0,0.0,0.0,0.0
1671,0.0,0.0,0.0,0.0
1672,0.0,0.0,0.0,0.0
1673,0.0,0.0,0.0,0.0
1674,0.0,0.0,0.0,0.0
1675,0.0,0.0,0.0,0.0
1676,0.0,0.0,0.0,0.0
1677,0.0,0.0,0.0,0.0
1678,0.0,0.0,0.0,0.0
1679,0.0,0.0,0.0,0.0
1680,0.0,0.0,0.0,0.0
1681,0.0,0.0,0.0,0.0
1682,0.0,0.0,0.0,0.0
1683,0.0,0.0,0.0,0.0
1684,0.0,0.0,0.0,0.0
1685,0.0,0.0,0.0,0.0
1686,0.0,0.0,0.0,0.0
1687,0.0,0.0,0.0,0.0
1688,0.0,0.0,0.0,0.0
1689,0.0,0.0,0.0,0.0
1690,0.0,0.0,0.0,0.0
1691,0.0,0.0,0.0,0.0
1692,0.0,0.0,0.0,0.0
1693,0.0,0.0,0.0,0.0
1694,0.0,0.0,0.0,0.0
1695,0.0,0.0,0.0,0.0
1696,0.0,0.0,0.0,0.0
1697,0.0,0.0,0.0,0.0
1698,0.0,0.0,0.0,0.0
1699,0.0,0.0,0.0,0.0
1700,0.0,0.0,0.0,0.0
1701,0.0,0.0,0.0,0.0
1702,0.0,0.0,0.0,0.0
1703,0.0,0.0,0.0,0.0
1704,0.0,0.0,0.0,0.0
1705,0.0,0.0,0.0,0.0
1706,0.0,0.0,0.0,0.0
1707,0.0,0.0,0.0,0.0
1708,0.0,0.0,0.0,0.0
1709,0.0,0.0,0.0,0.0
1710,0.0,1.72150233116294e-08,0.0,1.72150233116294e-08
1711,0.0,1.72150233116294e-08,0.0,1.72150233116294e-08
1712,0.0,1.72150233116294e-08,0.0,1.72150233116294e-08
1713,0.0,1.72150233116294e-08,0.0,1.72150233116294e-08
1714,0.0,1.72150233116294e-08,0.0,1.72150233116294e-08
1715,0.0,1.72150233116294e-08,0.0,1.72150233116294e-08
1716,0.0,1.72150233116294e-08,0.0,1.72150233116294e-08
1717,0.0,0.0,0.0,0.0
1718,0.0,0.0,0.0,0.0
1719,0.0,0.0,0.0,0.0
1720,0.0,0.0,0.0,0.0
1721,0.0,8.760058075755036e-09,0.0,8.760058075755036e-09
1722,0.0,8.760058075755036e-09,0.0,8.760058075755036e-09
1723,0.0,8.760058075755036e-09,0.0,8.760058075755036e-09
1724,0.0,8.760058075755036e-09,0.0,8.760058075755036e-09
1725,0.0,8.760058075755036e-09,0.0,8.760058075755036e-09
1726,0.0,8.760058075755036e-09,0.0,8.760058075755036e-09
1727,0.0,8.760058075755036e-09,0.0,8.760058075755036e-09
1728,0.0,0.0,0.0,0.0
1729,0.0,0.0,0.0,0.0
1730,0.0,0.0,0.0,0.0
1731,0.0,0.0,0.0,0.0
1732,0.0,0.0,0.0,0.0
1733,0.0,0.0,0.0,0.0
1734,0.0,0.0,0.0,0.0
1735,0.0,0.0,0.0,0.0
1736,0.0,0.0,0.0,0.0
1737,0.0,0.0,0.0,0.0
1738,0.0,0.0,0.0,0.0
1739,0.0,0.0,0.0,0.0
1740,0.0,0.0,0.0,0.0
1741,0.0,0.0,0.0,0.0
1742,0.0,0.0,0.0,0.0
1743,0.0,0.0,0.0,0.0
1744,0.0,0.0,0.0,0.0
1745,0.0,0.0,0.0,0.0
1746,0.0,0.0,0.0,0.0
1747,0.0,0.0,0.0,0.0
1748,0.0,0.0,0.0,0.0
1749,0.0,0.0,0.0,0.0
1750,0.0,3.298731446729367e-09,0.0,3.298731446729367e-09
1751,0.0,3.298731446729367e-09,0.0,3.298731446729367e-09
1752,0.0,3.298731446729367e-09,0.0,3.298731446729367e-09
1753,0.0,3.298731446729367e-09,0.0,3.298731446729367e-09
1754,0.0,3.298731446729367e-09,0.0,3.298731446729367e-09
1755,0.0,7.152039214832127e-09,0.0,7.152039214832127e-09
1756,0.0,7.152039214832127e-09,0.0,7.152039214832127e-09
1757,0.0,3.85330776810276e-09,0.0,3.85330776810276e-09
1758,0.0,3.85330776810276e-09,0.0,3.85330776810276e-09
1759,0.0,3.85330776810276e-09,0.0,3.85330776810276e-09
1760,0.0,3.85330776810276e-09,0.0,3.85330776810276e-09
1761,0.0,3.85330776810276e-09,0.0,3.85330776810276e-09
1762,0.0,0.0,0.0,0.0
1763,0.0,2.8386745652499356e-09,0.0,2.8386745652499356e-09
1764,0.0,2.8386745652499356e-09,0.0,2.8386745652499356e-09
1765,0.0,2.8386745652499356e-09,0.0,2.8386745652499356e-09
1766,0.0,2.8386745652499356e-09,0.0,2.8386745652499356e-09
1767,0.0,2.8386745652499356e-09,0.0,2.8386745652499356e-09
1768,0.0,2.8386745652499356e-09,0.0,2.8386745652499356e-09
1769,0.0,2.8386745652499356e-09,0.0,2.8386745652499356e-09
1770,0.0,0.0,0.0,0.0
1771,0.0,5.265287634464195e-09,0.0,5.265287634464195e-09
1772,0.0,5.265287634464195e-09,0.0,5.265287634464195e-09
1773,0.0,5.265287634464195e-09,0.0,5.265287634464195e-09
1774,0.0,7.937750774138813e-09,0.0,7.937750774138813e-09
1775,0.0,7.937750774138813e-09,0.0,7.937750774138813e-09
1776,0.0,7.937750774138813e-09,0.0,7.937750774138813e-09
1777,0.0,7.937750774138813e-09,0.0,7.937750774138813e-09
1778,0.0,5.453606835966898e-09,0.0,5.453606835966898e-09
1779,0.0,5.453606835966898e-09,0.0,5.453606835966898e-09
1780,0.0,5.453606835966898e-09,0.0,5.453606835966898e-09
1781,0.0,2.7811436962922797e-09,0.0,2.7811436962922797e-09
1782,0.0,2.7811436962922797e-09,0.0,2.7811436962922797e-09
1783,0.0,2.7811436962922797e-09,0.0,2.7811436962922797e-09
1784,0.0,2.7811436962922797e-09,0.0,2.7811436962922797e-09
1785,0.0,0.0,0.0,0.0
1786,0.0,0.0,0.0,0.0
1787,0.0,0.0,0.0,0.0
1788,0.0,0.0,0.0,0.0
1789,0.0,1.163384817053676e-09,0.0,1.163384817053676e-09
1790,0.0,1.163384817053676e-09,0.0,1.163384817053676e-09
1791,0.0,2.2493510546236652e-09,0.0,2.2493510546236652e-09
1792,0.0,2.2493510546236652e-09,0.0,2.2493510546236652e-09
1793,0.0,2.2493510546236652e-09,0.0,2.2493510546236652e-09
1794,0.0,2.2493510546236652e-09,0.0,2.2493510546236652e-09
1795,0.0,2.2493510546236652e-09,0.0,2.2493510546236652e-09
1796,0.0,2.982289463001767e-09,0.0,2.982289463001767e-09
1797,0.0,2.982289463001767e-09,5.66923650881433e-10,2.982289463001767e-09
1798,0.0,2.4749799035613964e-09,5.66923650881433e-10,2.4749799035613964e-09
1799,0.0,3.0757494963649735e-09,5.66923650881433e-10,3.0757494963649735e-09
1800,4.116639093102289e-10,3.4874134056752025e-09,9.78587560191662e-10,3.4874134056752025e-09
1801,4.116639093102289e-10,3.9517538765108745e-09,1.4429280310273335e-09,3.9517538765108745e-09
1802,4.116639093102289e-10,3.9517538765108745e-09,1.4429280310273335e-09,3.9517538765108745e-09
1803,4.116639093102289e-10,2.757430569591942e-09,1.4429280310273335e-09,2.757430569591942e-09
1804,7.167414598338187e-10,3.367585670639122e-09,8.760043801459005e-10,3.367585670639122e-09
1805,7.167414598338187e-10,2.788928992509503e-09,8.760043801459005e-10,2.788928992509503e-09
1806,7.167414598338187e-10,2.188159399705926e-09,8.760043801459005e-10,2.188159399705926e-09
1807,3.0507755052358986e-10,1.7764954903956971e-09,1.0920041696290843e-09,1.7764954903956971e-09
1808,3.0507755052358986e-10,1.3121550195600256e-09,6.276636987934126e-10,1.3121550195600256e-09
1809,3.0507755052358986e-10,2.035854278809828e-09,6.276636987934126e-10,2.035854278809828e-09
1810,3.0507755052358986e-10,1.551792012348991e-09,6.276636987934126e-10,1.551792012348991e-09
1811,1.8750715266183502e-09,9.416369113018114e-10,6.276636987934126e-10,9.416369113018114e-10
1812,1.8750715266183502e-09,9.416369113018114e-10,6.276636987934126e-10,9.416369113018114e-10
1813,1.8750715266183502e-09,9.416369113018114e-10,6.276636987934126e-10,9.416369113018114e-10
1814,1.8750715266183502e-09,9.416369113018114e-10,2.0895813650818289e-10,9.416369113018114e-10
1815,2.2613529461677574e-09,1.1347776210765152e-09,2.0895813650818289e-10,1.1347776210765152e-09
1816,2.2613529461677574e-09,4.1107836182671266e-10,2.0895813650818289e-10,4.1107836182671266e-10
1817,2.2613529461677574e-09,1.9314070977470366e-10,2.0895813650818289e-10,1.9314070977470366e-10
1818,5.653162858467096e-10,3.7217557607200595e-10,3.879930028054852e-10,3.7217557607200595e-10
1819,5.653162858467096e-10,3.7217557607200595e-10,3.879930028054852e-10,3.7217557607200595e-10
1820,5.653162858467096e-10,3.7217557607200595e-10,5.353899387320179e-10,3.7217557607200595e-10
1821,5.653162858467096e-10,3.7217557607200595e-10,7.120945737832634e-10,3.7217557607200595e-10
1822,1.790348662973023e-10,1.790348662973023e-10,8.368634753429052e-10,1.790348662973023e-10
1823,1.790348662973023e-10,1.790348662973023e-10,8.368634753429052e-10,1.790348662973023e-10
1824,1.790348662973023e-10,1.790348662973023e-10,8.368634753429052e-10,1.790348662973023e-10
1825,0.0,2.532336086856292e-10,6.578286090456028e-10,2.532336086856292e-10
1826,0.0,2.532336086856292e-10,6.578286090456028e-10,2.532336086856292e-10
1827,0.0,4.623748209705728e-10,6.150022792615419e-10,4.623748209705728e-10
1828,0.0,4.623748209705728e-10,2.2933950770211353e-10,4.623748209705728e-10
1829,0.0,6.731976563502582e-10,2.451191630622621e-10,6.731976563502582e-10
1830,0.0,7.685021983862481e-10,2.451191630622621e-10,7.685021983862481e-10
1831,0.0,7.685021983862481e-10,2.451191630622621e-10,7.685021983862481e-10
1832,5.1089675347425e-10,6.85567507525369e-10,6.70866473484466e-10,6.85567507525369e-10
1833,5.1089675347425e-10,6.85567507525369e-10,6.70866473484466e-10,6.85567507525369e-10
1834,5.1089675347425e-10,4.764262952404254e-10,5.662958673419943e-10,4.764262952404254e-10
1835,5.1089675347425e-10,4.764262952404254e-10,6.500792681940482e-10,4.764262952404254e-10
1836,5.1089675347425e-10,1.5416435588428661e-09,5.095307112742578e-10,1.5416435588428661e-09
1837,1.052986618534289e-09,1.5237804272340482e-09,5.095307112742578e-10,1.5237804272340482e-09
1838,1.052986618534289e-09,1.6764319218535002e-09,5.85856458583984e-10,1.6764319218535002e-09
1839,5.42089865060039e-10,1.5061330040287503e-09,1.6010914816178e-10,1.5061330040287503e-09
1840,5.42089865060039e-10,1.5061330040287503e-09,1.6010914816178e-10,1.5061330040287503e-09
1841,5.42089865060039e-10,1.6460882260435232e-09,3.000643701765528e-10,1.6460882260435232e-09
1842,5.42089865060039e-10,1.7677191060145552e-09,2.1628096932449888e-10,1.7677191060145552e-09
1843,5.42089865060039e-10,4.91679007032429e-10,3.474300291905763e-10,4.91679007032429e-10
1844,1.3356571404443685e-10,4.142375966052571e-10,4.1421288621279473e-10,4.142375966052571e-10
1845,1.3356571404443685e-10,3.2832486729361676e-10,4.713646695186924e-10,3.2832486729361676e-10
1846,1.3356571404443685e-10,7.196478730391626e-10,4.713646695186924e-10,7.196478730391626e-10
1847,1.3356571404443685e-10,7.802533381300642e-10,4.713646695186924e-10,7.802533381300642e-10
1848,1.3356571404443685e-10,1.0231118333489268e-09,3.314094475039196e-10,1.0231118333489268e-09
1849,2.410447873048481e-10,1.1701786523892516e-09,3.851489841341252e-10,1.1701786523892516e-09
1850,2.410447873048481e-10,1.2176485613452875e-09,2.539999242680478e-10,1.2176485613452875e-09
1851,1.0747907326041123e-10,1.356934350596869e-09,1.8721706724582939e-10,1.356934350596869e-09
1852,1.580406440636141e-10,1.391318726895463e-09,5.3739536630205616e-11,1.391318726895463e-09
1853,2.545593259993341e-10,9.999957211499171e-10,1.0199887759806562e-10,9.999957211499171e-10
1854,2.545593259993341e-10,1.2424014277685152e-09,1.0199887759806562e-10,1.2424014277685152e-09
1855,6.745733178397423e-10,9.64591208494982e-10,1.0199887759806562e-10,9.64591208494982e-10
1856,5.670942445793311e-10,8.946887278657048e-10,4.825934096786e-11,8.946887278657048e-10
1857,6.152284713424803e-10,9.916214991991167e-10,4.825934096786e-11,9.916214991991167e-10
1858,8.456425242593063e-10,1.0827497628643608e-09,4.825934096786e-11,1.0827497628643608e-09
1859,8.560103419747683e-10,1.04255600977662e-09,1.091887294865249e-10,1.04255600977662e-09
1860,1.2474533311086183e-09,1.3475320541951013e-09,6.09293885186649e-11,1.3475320541951013e-09
1861,1.2474533311086183e-09,1.5529010141282891e-09,6.09293885186649e-11,1.5529010141282891e-09
1862,8.2743933926821e-10,3.1751639730158233e-09,2.8380247358532936e-10,3.1751639730158233e-09
1863,8.2743933926821e-10,3.4537475577879816e-09,3.7927823580220984e-10,3.4537475577879816e-09
1864,8.264002339584766e-10,3.5448204847656127e-09,4.734684787090413e-10,3.5448204847656127e-09
1865,6.84439283027416e-10,3.845125043763378e-09,4.734684787090413e-10,3.845125043763378e-09
1866,6.235098945087511e-10,4.315071094091698e-09,4.5677871009429186e-10,4.315071094091698e-09
1867,1.7876068086104217e-10,5.436106104943812e-09,5.864160823598752e-10,5.436106104943812e-09
1868,1.7876068086104217e-10,5.062161071275487e-09,6.312277803629688e-10,5.062161071275487e-09
1869,2.5793245317373703e-10,3.4140663867405455e-09,4.4794058145265174e-10,3.4140663867405455e-09
1870,3.0016891353465015e-10,3.31681573476469e-09,3.9470127959668437e-10,3.31681573476469e-09
1871,3.3422591678393994e-10,3.6088289420302797e-09,3.8166316139255837e-10,3.6088289420302797e-09
1872,3.276762353518084e-10,4.01999969027297e-09,4.635665819461922e-10,4.01999969027297e-09
1873,3.276762353518084e-10,3.879211769269071e-09,4.193269620422768e-10,3.879211769269071e-09
1874,2.8446377792994733e-10,3.0493114303428317e-09,3.294303044639893e-10,3.0493114303428317e-09
1875,3.245788082750778e-10,3.6770618851354543e-09,3.648486671511567e-10,3.6770618851354543e-09
1876,3.220710047863966e-10,4.134537918381349e-09,4.0192674981882297e-10,4.134537918381349e-09
1877,2.798345444254835e-10,4.5233465544620395e-09,3.5969028945790985e-10,4.5233465544620395e-09
1878,2.7125313899795904e-10,4.431282071440787e-09,3.511088840303854e-10,4.431282071440787e-09
1879,2.591773462512492e-10,4.013099915870352e-09,2.6920546347675156e-10,4.013099915870352e-09
1880,2.591773462512492e-10,4.379406139319388e-09,3.678655118617107e-10,4.379406139319388e-09
1881,2.591773462512492e-10,4.667132109353085e-09,3.5969039255004786e-10,4.667132109353085e-09
1882,2.838814738836959e-10,4.585547719315741e-09,3.44279489837364e-10,4.585547719315741e-09
1883,3.3570801694082775e-10,5.9441349937421654e-09,3.639834029416684e-10,5.9441349937421654e-09
1884,3.967298315262927e-10,6.0295035948192725e-09,3.639834029416684e-10,6.0295035948192725e-09
1885,3.8220566790845925e-10,6.609893997224146e-09,3.2043596149516114e-10,6.609893997224146e-09
1886,3.399666560171306e-10,6.969022501936349e-09,3.2043596149516114e-10,6.969022501936349e-09
1887,5.057704711391204e-10,6.765308123237089e-09,3.599457537584172e-10,6.765308123237089e-09
1888,5.867789964237551e-10,6.421528261516382e-09,4.093886836674189e-10,6.421528261516382e-09
1889,5.21959838446178e-10,6.447541231072559e-09,3.969113153225377e-10,6.447541231072559e-09
1890,3.934693265650324e-10,5.665316533358984e-09,3.0054343339421964e-10,5.665316533358984e-09
1891,4.0926266938904176e-10,5.527952571883686e-09,4.285686904565671e-10,5.527952571883686e-09
1892,4.4110244227077034e-10,6.175034959556212e-09,5.119033213191975e-10,6.175034959556212e-09
1893,4.1351382635517504e-10,5.984049446437569e-09,5.349649949217192e-10,5.984049446437569e-09
1894,3.3607710265519993e-10,6.160398603936658e-09,3.9679515427350406e-10,6.160398603936658e-09
1895,5.938078996768428e-10,6.467190085045007e-09,3.581290442771541e-10,6.467190085045007e-09
1896,6.713296030191884e-10,6.555173419948395e-09,4.0268938382239025e-10,6.555173419948395e-09
1897,9.499809272561777e-10,6.2595402512093705e-09,5.884569438872691e-10,6.2595402512093705e-09
1898,1.0896237959531367e-09,6.426469071182542e-09,6.768897129313548e-10,6.426469071182542e-09
1899,1.1818765331485436e-09,5.96568972e-09,6.373874305338439e-10,5.96568972e-09
1900,1.2180177422216332e-09,6.900193940038792e-09,6.866081750775014e-10,6.900193940038792e-09
1901,1.4038376413719585e-09,7.71346719830035e-09,8.408383592569838e-10,7.71346719830035e-09
1902,1.1339714802081703e-09,8.605666147941195e-09,8.845873953968107e-10,8.605666147941195e-09
1903,1.1520846419722984e-09,9.755644355838707e-09,8.673809924277163e-10,9.755644355838707e-09
1904,1.000263237317865e-09,1.0618763519281466e-08,8.242970909019423e-10,1.0618763519281466e-08
1905,8.447926604292024e-10,1.1351060662840545e-08,6.230859270999517e-10,1.1351060662840545e-08
1906,6.93683566937204e-10,1.1607351651272374e-08,6.122902452911281e-10,1.1607351651272374e-08
1907,8.333444450376553e-10,1.3453088421044868e-08,9.20912341424123e-10,1.3453088421044868e-08
1908,6.277797210645681e-10,1.7373119450983917e-08,8.490288819218428e-10,1.7373119450983917e-08
1909,8.896507855801364e-10,1.7411822333152875e-08,8.594044949889706e-10,1.7411822333152875e-08
1910,8.766592570922224e-10,1.7051243972332486e-08,8.348043278475334e-10,1.7051243972332486e-08
1911,1.0293879677230373e-09,1.9522193258783967e-08,7.200765331227821e-10,1.9522193258783967e-08
1912,1.1125415985294547e-09,2.1394240030352714e-08,8.20142533251657e-10,2.1394240030352714e-08
1913,1.424661674346136e-09,2.182315661514167e-08,8.867638607539569e-10,2.182315661514167e-08
1914,1.6581212910641137e-09,2.1844406410715626e-08,6.081747724476624e-10,2.1844406410715626e-08
1915,1.6851313598488714e-09,1.853380103357592e-08,1.0677445911560263e-09,1.853380103357592e-08
1916,1.6855281218372146e-09,1.8577326217033326e-08,1.1217961559673029e-09,1.8577326217033326e-08
1917,1.6866791931389814e-09,1.9171983365952527e-08,1.2063579460771682e-09,1.9171983365952527e-08
1918,1.6084439018777224e-09,1.7982867005019087e-08,1.2790637517388704e-09,1.7982867005019087e-08
1919,1.5495373000591022e-09,1.607149067796497e-08,1.2631911152004095e-09,1.607149067796497e-08
1920,1.3920004910643919e-09,1.6968363856863433e-08,1.6217446036875011e-09,1.6968363856863433e-08
1921,1.2357432616865488e-09,1.5527170279686483e-08,1.575652394273216e-09,1.5527170279686483e-08
1922,1.381623894656871e-09,1.4800369311071141e-08,1.2269462192269843e-09,1.4800369311071141e-08
1923,1.2960173569252576e-09,1.4427747250879617e-08,1.2728551466802328e-09,1.4427747250879617e-08
1924,1.4075951911988023e-09,1.498430421012894e-08,1.2553054468915953e-09,1.498430421012894e-08
1925,1.9654426102506353e-09,1.4276482091751014e-08,1.4077007020369641e-09,1.4276482091751014e-08
1926,2.3157444374786807e-09,3.4659842488135184e-08,2.0417952963290377e-09,3.4659842488135184e-08
1927,2.65311390317586e-09,3.5400092761912154e-08,1.6909907997662644e-09,3.5400092761912154e-08
1928,3.5405838102623275e-09,4.226645446335299e-08,1.885671928127307e-09,4.226645446335299e-08
1929,3.6530719877652426e-09,4.352182259026449e-08,2.04646270564522e-09,4.352182259026449e-08
1930,3.5981292865829216e-09,4.5286001742234864e-08,2.1767638564667332e-09,4.5286001742234864e-08
1931,3.848718217141262e-09,5.2099605645545514e-08,2.343219316993027e-09,5.2099605645545514e-08
1932,3.3969096583216387e-09,5.8474883601888905e-08,2.2083786228271104e-09,5.8474883601888905e-08
1933,3.1003763048939194e-09,4.38586749140768e-08,1.5675124373107759e-09,4.38586749140768e-08
1934,3.049218972555374e-09,4.368193933552382e-08,1.6782287940283629e-09,4.368193933552382e-08
1935,2.0865232557604988e-09,3.814122478169273e-08,1.6939924383864634e-09,3.814122478169273e-08
1936,2.423457355428736e-09,3.845498294400126e-08,1.4237410219029657e-09,3.845498294400126e-08
1937,2.591944278254995e-09,3.885537961220312e-08,1.3438789049833945e-09,3.885537961220312e-08
1938,2.6245326229761598e-09,3.165580737223601e-08,1.3163428045994051e-09,3.165580737223601e-08
1939,2.6407927590708725e-09,2.636182167797025e-08,1.3474907301080918e-09,2.636182167797025e-08
1940,3.017655062339689e-09,2.286102811816753e-08,1.5385479953547839e-09,2.286102811816753e-08
1941,2.6837225457804995e-09,2.3291578951248733e-08,1.4568727890740263e-09,2.3291578951248733e-08
1942,3.3777255119866415e-09,2.683822129613743e-08,1.3894691667079177e-09,2.683822129613743e-08
1943,3.03004347009964e-09,2.8392273421218306e-08,1.434439392663681e-09,2.8392273421218306e-08
1944,3.410846351391074e-09,2.7947255176741237e-08,1.510085294904278e-09,2.7947255176741237e-08
1945,3.983384368387379e-09,2.9370665645598948e-08,1.6432161028693111e-09,2.9370665645598948e-08
1946,6.324006730982847e-09,2.9576160441381816e-08,2.139228016950767e-09,2.9576160441381816e-08
1947,6.172394960225956e-09,2.8547650338899596e-08,2.2694265038631603e-09,2.8547650338899596e-08
1948,6.2739020962559215e-09,2.97796865262561e-08,3.1128551006684037e-09,2.97796865262561e-08
1949,6.06536078505217e-09,2.7225833524166125e-08,3.0496400325676275e-09,2.7225833524166125e-08
