ngram,X.500,X50,X.50,X50
1645,0.0,0.0,0.0,0.0
1646,0.0,0.0,0.0,0.0
1647,0.0,0.0,0.0,0.0
1648,0.0,0.0,0.0,0.0
1649,0.0,0.0,0.0,0.0
1650,0.0,0.0,0.0,0.0
1651,0.0,0.0,0.0,0.0
1652,0.0,0.0,0.0,0.0
1653,0.0,0.0,0.0,0.0
1654,0.0,0.0,0.0,0.0
1655,0.0,0.0,0.0,0.0
1656,0.0,0.0,0.0,0.0
1657,0.0,0.0,0.0,0.0
1658,0.0,0.0,0.0,0.0
1659,0.0,0.0,0.0,0.0
1660,0.0,0.0,0.0,0.0
1661,0.0,0.0,0.0,0.0
1662,0.0,0.0,0.0,0.0
1663,0.0,0.0,0.0,0.0
1664,0.0,0.0,0.0,0.0
1665,0.0,0.0,0.0,0.0
1666,0.0,0.0,0.0,0.0
1667,0.0,0.0,0.0,0.0
1668,0.0,0.0,0.0,0.0
1669,0.0,0.0,0.0,0.0
1670,0.0,0.0,0.0,0.0
1671,0.0,0.0,0.0,0.0
1672,0.0,0.0,0.0,0.0
1673,0.0,0.0,0.0,0.0
1674,0.0,0.0,0.0,0.0
1675,0.0,0.0,0.0,0.0
1676,0.0,0.0,0.0,0.0
1677,0.0,0.0,0.0,0.0
1678,0.0,0.0,0.0,0.0
1679,0.0,0.0,0.0,0.0
1680,0.0,0.0,0.0,0.0
1681,0.0,0.0,0.0,0.0
1682,0.0,0.0,0.0,0.0
1683,0.0,0.0,0.0,0.0
1684,0.0,0.0,0.0,0.0
1685,0.0,0.0,0.0,0.0
1686,0.0,0.0,0.0,0.0
1687,0.0,0.0,0.0,0.0
1688,0.0,0.0,0.0,0.0
1689,0.0,0.0,0.0,0.0
1690,0.0,0.0,0.0,0.0
1691,0.0,0.0,0.0,0.0
1692,0.0,0.0,0.0,0.0
1693,0.0,0.0,0.0,0.0
1694,0.0,0.0,0.0,0.0
1695,0.0,0.0,0.0,0.0
1696,0.0,0.0,0.0,0.0
1697,0.0,0.0,0.0,0.0
1698,0.0,0.0,0.0,0.0
1699,0.0,0.0,0.0,0.0
1700,0.0,0.0,0.0,0.0
1701,0.0,0.0,0.0,0.0
1702,0.0,0.0,0.0,0.0
1703,0.0,0.0,0.0,0.0
1704,0.0,0.0,0.0,0.0
1705,0.0,0.0,0.0,0.0
1706,0.0,0.0,0.0,0.0
1707,0.0,0.0,0.0,0.0
1708,0.0,0.0,0.0,0.0
1709,0.0,0.0,0.0,0.0
1710,0.0,0.0,0.0,0.0
1711,0.0,0.0,0.0,0.0
1712,0.0,0.0,0.0,0.0
1713,0.0,0.0,0.0,0.0
1714,0.0,0.0,0.0,0.0
1715,0.0,0.0,0.0,0.0
1716,0.0,0.0,0.0,0.0
1717,0.0,0.0,0.0,0.0
1718,0.0,7.741756442263587e-09,0.0,7.741756442263587e-09
1719,0.0,7.741756442263587e-09,0.0,7.741756442263587e-09
1720,0.0,7.741756442263587e-09,0.0,7.741756442263587e-09
1721,0.0,7.741756442263587e-09,0.0,7.741756442263587e-09
1722,0.0,7.741756442263587e-09,0.0,7.741756442263587e-09
1723,0.0,7.741756442263587e-09,0.0,7.741756442263587e-09
1724,0.0,7.741756442263587e-09,0.0,7.741756442263587e-09
1725,0.0,0.0,0.0,0.0
1726,0.0,6.3874980225721495e-09,0.0,6.3874980225721495e-09
1727,0.0,6.3874980225721495e-09,0.0,6.3874980225721495e-09
1728,0.0,6.3874980225721495e-09,0.0,6.3874980225721495e-09
1729,0.0,6.3874980225721495e-09,0.0,6.3874980225721495e-09
1730,0.0,6.3874980225721495e-09,0.0,6.3874980225721495e-09
1731,0.0,6.3874980225721495e-09,0.0,6.3874980225721495e-09
1732,0.0,6.3874980225721495e-09,0.0,6.3874980225721495e-09
1733,0.0,0.0,0.0,0.0
1734,0.0,0.0,0.0,0.0
1735,0.0,0.0,0.0,0.0
1736,0.0,0.0,0.0,0.0
1737,0.0,0.0,0.0,0.0
1738,0.0,0.0,0.0,0.0
1739,0.0,0.0,0.0,0.0
1740,0.0,0.0,0.0,0.0
1741,0.0,0.0,0.0,0.0
1742,0.0,0.0,0.0,0.0
1743,0.0,0.0,0.0,0.0
1744,0.0,0.0,0.0,0.0
1745,0.0,0.0,0.0,0.0
1746,0.0,0.0,0.0,0.0
1747,0.0,0.0,0.0,0.0
1748,0.0,3.639731817526938e-09,0.0,3.639731817526938e-09
1749,0.0,3.639731817526938e-09,0.0,3.639731817526938e-09
1750,0.0,3.639731817526938e-09,0.0,3.639731817526938e-09
1751,0.0,3.639731817526938e-09,0.0,3.639731817526938e-09
1752,0.0,3.639731817526938e-09,0.0,3.639731817526938e-09
1753,0.0,3.639731817526938e-09,0.0,3.639731817526938e-09
1754,0.0,3.639731817526938e-09,0.0,3.639731817526938e-09
1755,0.0,0.0,0.0,0.0
1756,0.0,0.0,0.0,0.0
1757,0.0,0.0,0.0,0.0
1758,0.0,0.0,0.0,0.0
1759,0.0,0.0,0.0,0.0
1760,0.0,0.0,0.0,0.0
1761,0.0,0.0,0.0,0.0
1762,0.0,2.6825820295276313e-09,0.0,2.6825820295276313e-09
1763,0.0,2.6825820295276313e-09,0.0,2.6825820295276313e-09
1764,0.0,2.6825820295276313e-09,0.0,2.6825820295276313e-09
1765,0.0,5.6299904421004095e-09,0.0,5.6299904421004095e-09
1766,0.0,5.6299904421004095e-09,0.0,5.6299904421004095e-09
1767,0.0,8.574492734883928e-09,0.0,8.574492734883928e-09
1768,0.0,8.574492734883928e-09,2.682212547305036e-09,8.574492734883928e-09
1769,0.0,5.891910705356298e-09,2.682212547305036e-09,5.891910705356298e-09
1770,0.0,5.891910705356298e-09,2.682212547305036e-09,5.891910705356298e-09
1771,0.0,5.891910705356298e-09,2.682212547305036e-09,5.891910705356298e-09
1772,0.0,2.9445022927835194e-09,2.682212547305036e-09,2.9445022927835194e-09
1773,0.0,2.9445022927835194e-09,2.682212547305036e-09,2.9445022927835194e-09
1774,0.0,0.0,2.682212547305036e-09,0.0
1775,0.0,0.0,0.0,0.0
1776,0.0,2.712369503602271e-09,0.0,2.712369503602271e-09
1777,0.0,2.712369503602271e-09,0.0,2.712369503602271e-09
1778,0.0,2.712369503602271e-09,0.0,2.712369503602271e-09
1779,0.0,2.712369503602271e-09,0.0,2.712369503602271e-09
1780,0.0,2.712369503602271e-09,0.0,2.712369503602271e-09
1781,0.0,2.712369503602271e-09,0.0,2.712369503602271e-09
1782,0.0,2.712369503602271e-09,0.0,2.712369503602271e-09
1783,0.0,0.0,0.0,0.0
1784,0.0,0.0,0.0,0.0
1785,0.0,1.6181223979775235e-09,0.0,1.6181223979775235e-09
1786,0.0,1.6181223979775235e-09,0.0,1.6181223979775235e-09
1787,0.0,2.9072640168286465e-09,0.0,2.9072640168286465e-09
1788,0.0,5.520368162592604e-09,0.0,5.520368162592604e-09
1789,0.0,5.520368162592604e-09,0.0,5.520368162592604e-09
1790,0.0,5.520368162592604e-09,0.0,5.520368162592604e-09
1791,0.0,5.520368162592604e-09,0.0,5.520368162592604e-09
1792,0.0,3.90224576461508e-09,0.0,3.90224576461508e-09
1793,0.0,3.90224576461508e-09,0.0,3.90224576461508e-09
1794,0.0,2.6131041457639573e-09,0.0,2.6131041457639573e-09
1795,0.0,9.132721245919129e-10,0.0,9.132721245919129e-10
1796,0.0,9.132721245919129e-10,0.0,9.132721245919129e-10
1797,5.66923650881433e-10,1.4801957754733458e-09,0.0,1.4801957754733458e-09
1798,5.66923650881433e-10,1.4801957754733458e-09,0.0,1.4801957754733458e-09
1799,5.66923650881433e-10,2.0809653682769228e-09,0.0,2.0809653682769228e-09
1800,5.66923650881433e-10,2.0809653682769228e-09,0.0,2.0809653682769228e-09
1801,5.66923650881433e-10,2.0809653682769228e-09,0.0,2.0809653682769228e-09
1802,5.66923650881433e-10,2.4700736694122885e-09,0.0,2.4700736694122885e-09
1803,5.66923650881433e-10,2.4700736694122885e-09,0.0,2.4700736694122885e-09
1804,3.0507755052358986e-10,1.9031500185308558e-09,0.0,1.9031500185308558e-09
1805,3.0507755052358986e-10,2.1628275202546986e-09,0.0,2.1628275202546986e-09
1806,3.0507755052358986e-10,1.5620579274511215e-09,0.0,1.5620579274511215e-09
1807,5.142987781679511e-10,1.7712791550954827e-09,2.092212276443612e-10,1.7712791550954827e-09
1808,5.142987781679511e-10,1.7712791550954827e-09,2.092212276443612e-10,1.7712791550954827e-09
1809,5.142987781679511e-10,4.68898729368204e-10,3.901460424568118e-10,4.68898729368204e-10
1810,5.142987781679511e-10,4.68898729368204e-10,3.901460424568118e-10,4.68898729368204e-10
1811,2.092212276443612e-10,4.68898729368204e-10,3.901460424568118e-10,4.68898729368204e-10
1812,2.092212276443612e-10,4.4792948715256994e-10,3.901460424568118e-10,4.4792948715256994e-10
1813,2.092212276443612e-10,8.358882950888966e-10,3.901460424568118e-10,8.358882950888966e-10
1814,0.0,6.266670674445355e-10,1.809248148124506e-10,6.266670674445355e-10
1815,0.0,6.266670674445355e-10,1.809248148124506e-10,6.266670674445355e-10
1816,0.0,6.266670674445355e-10,0.0,6.266670674445355e-10
1817,0.0,6.266670674445355e-10,0.0,6.266670674445355e-10
1818,0.0,6.266670674445355e-10,0.0,6.266670674445355e-10
1819,0.0,5.382562490956794e-10,1.5029744115935273e-10,5.382562490956794e-10
1820,0.0,2.9769437708588546e-10,7.398851848654837e-10,2.9769437708588546e-10
1821,0.0,4.2624863162897345e-10,7.398851848654837e-10,4.2624863162897345e-10
1822,0.0,4.2624863162897345e-10,8.646540864251254e-10,4.2624863162897345e-10
1823,0.0,5.667114000296181e-10,8.646540864251254e-10,5.667114000296181e-10
1824,0.0,5.667114000296181e-10,8.646540864251254e-10,5.667114000296181e-10
1825,0.0,5.667114000296181e-10,8.646540864251254e-10,5.667114000296181e-10
1826,0.0,4.1641395887026533e-10,7.143566452657727e-10,4.1641395887026533e-10
1827,0.0,3.7358762908620436e-10,1.2476890155964171e-10,3.7358762908620436e-10
1828,0.0,3.553626837238255e-10,1.2476890155964171e-10,3.553626837238255e-10
1829,0.0,4.959112406436158e-10,1.405485569197903e-10,4.959112406436158e-10
1830,9.530454203598993e-11,4.507530142789611e-10,1.405485569197903e-10,4.507530142789611e-10
1831,9.530454203598993e-11,4.507530142789611e-10,1.405485569197903e-10,4.507530142789611e-10
1832,5.210518524581939e-10,4.507530142789611e-10,9.068937029914942e-10,4.507530142789611e-10
1833,5.210518524581939e-10,5.33231276594088e-10,9.068937029914942e-10,5.33231276594088e-10
1834,5.210518524581939e-10,6.778412513825621e-10,2.5680975758644665e-09,6.778412513825621e-10
1835,6.886186541623016e-10,5.675119422018529e-10,2.903231179272682e-09,5.675119422018529e-10
1836,7.636798336564863e-10,5.77085744270432e-10,2.987866160835446e-09,5.77085744270432e-10
1837,6.683752916204964e-10,4.81781202234442e-10,3.14274898168979e-09,4.81781202234442e-10
1838,7.447010389302225e-10,4.81781202234442e-10,3.14274898168979e-09,4.81781202234442e-10
1839,3.9473516518942885e-10,4.81781202234442e-10,2.452185272299496e-09,4.81781202234442e-10
1840,4.703211312470249e-10,5.504748720345073e-10,2.452185272299496e-09,5.504748720345073e-10
1841,6.102763532617977e-10,7.211599571478797e-10,8.609590104339101e-10,7.211599571478797e-10
1842,4.4270955155768984e-10,7.819753971333959e-10,5.258254070256945e-10,7.819753971333959e-10
1843,3.6764837206350517e-10,6.974275680780653e-10,3.0064186854314047e-10,6.974275680780653e-10
1844,3.6764837206350517e-10,1.4320389873923034e-09,2.793247617332335e-10,1.4320389873923034e-09
1845,2.913226247537791e-10,1.6322552753855746e-09,8.132348841957285e-10,1.6322552753855746e-09
1846,2.1554118807236884e-10,1.7626962746573683e-09,7.374534475143183e-10,1.7626962746573683e-09
1847,1.3995522201477277e-10,1.91455166006652e-09,7.374534475143183e-10,1.91455166006652e-09
1848,0.0,1.7681243770693656e-09,7.221635115303318e-10,1.7681243770693656e-09
1849,0.0,2.0297461568650833e-09,7.221635115303318e-10,2.0297461568650833e-09
1850,0.0,2.2489910965285885e-09,7.696334204863677e-10,2.2489910965285885e-09
1851,4.642859509549981e-11,1.932237044969095e-09,6.360677064419309e-10,1.932237044969095e-09
1852,4.642859509549981e-11,2.237636465007853e-09,1.5271915478263865e-10,2.237636465007853e-09
1853,4.642859509549981e-11,2.6380482243126835e-09,3.4575651865407867e-10,2.6380482243126835e-09
1854,4.642859509549981e-11,2.5875302059727036e-09,3.4575651865407867e-10,2.5875302059727036e-09
1855,1.5143209305560187e-10,3.154119806606356e-09,2.910688436306787e-10,3.154119806606356e-09
1856,1.5143209305560187e-10,3.2789718400800486e-09,3.407676482261987e-10,3.2789718400800486e-09
1857,1.5143209305560187e-10,3.3310919578255493e-09,2.9329773927016285e-10,3.3310919578255493e-09
1858,1.0500349796010206e-10,3.14364864298763e-09,2.367024199661267e-09,3.14364864298763e-09
1859,2.2686227499743187e-10,3.003609266067591e-09,2.316462628858064e-09,3.003609266067591e-09
1860,2.2686227499743187e-10,3.143703805211625e-09,2.123425264986624e-09,3.143703805211625e-09
1861,2.2686227499743187e-10,2.9476811864397642e-09,2.123425264986624e-09,2.9476811864397642e-09
1862,1.218587770373298e-10,2.4419628303589444e-09,2.123425264986624e-09,2.4419628303589444e-09
1863,1.6959665814577007e-10,2.472052380258256e-09,2.1214643414995446e-09,2.472052380258256e-09
1864,1.6959665814577007e-10,2.4176835216367057e-09,2.1685594629529602e-09,2.4176835216367057e-09
1865,2.1382320913865271e-10,2.8948942846060024e-09,1.3905955355473865e-10,2.8948942846060024e-09
1866,1.8044367190915367e-10,3.1044330201750778e-09,1.3905955355473865e-10,3.1044330201750778e-09
1867,1.8044367190915367e-10,2.9088227620250554e-09,1.8227201097659977e-10,2.9088227620250554e-09
1868,2.2525536991224726e-10,3.0763945676629388e-09,1.8227201097659977e-10,3.0763945676629388e-09
1869,2.2525536991224726e-10,3.0587720293137213e-09,1.8227201097659977e-10,3.0587720293137213e-09
1870,2.1975394916472014e-10,2.750339067603136e-09,2.6124351095089896e-10,2.750339067603136e-09
1871,3.414821322536962e-10,2.9952571534153094e-09,3.764526389028942e-10,2.9952571534153094e-09
1872,3.7915900181444735e-10,6.7923205155600334e-09,4.960329290172792e-10,6.7923205155600334e-09
1873,3.686972671612665e-10,6.880354222868082e-09,6.130591907143363e-10,6.880354222868082e-09
1874,3.686972671612665e-10,7.279312930208448e-09,6.493281626670669e-10,7.279312930208448e-09
1875,3.2388556915817293e-10,7.857555019340014e-09,7.295582233573278e-10,7.857555019340014e-09
1876,6.688734169709879e-10,8.460835524256742e-09,8.828861610053553e-10,8.460835524256742e-09
1877,6.266369566100747e-10,9.585101569596434e-09,8.959834699570227e-10,9.585101569596434e-09
1878,6.500502120714608e-10,9.565607797920198e-09,8.788206591019738e-10,9.565607797920198e-09
1879,6.37974419324751e-10,5.724282064229718e-09,8.546690736085541e-10,5.724282064229718e-09
1880,5.928435976259345e-10,5.981960450794434e-09,9.020762311732053e-10,5.981960450794434e-09
1881,5.928435976259345e-10,5.896804568448845e-09,1.4223410861800646e-09,5.896804568448845e-09
1882,5.928435976259345e-10,7.265945686388672e-09,1.4393397584910872e-09,7.265945686388672e-09
1883,2.7997837778340594e-10,7.277534321202341e-09,1.4145023327242053e-09,7.277534321202341e-09
1884,3.104892850761384e-10,6.5030078465002e-09,1.3662283606029136e-09,6.5030078465002e-09
1885,1.6534784652577628e-10,6.662548163965149e-09,1.279133477709899e-09,6.662548163965149e-09
1886,1.5069745055004295e-10,6.523369431933799e-09,1.4429529912199764e-09,6.523369431933799e-09
1887,2.559806077424247e-10,6.2104895511997225e-09,1.4995913201674783e-09,6.2104895511997225e-09
1888,3.909948139067611e-10,6.285440644150851e-09,1.0888649307602298e-09,6.285440644150851e-09
1889,5.218492840234187e-10,4.977638460143144e-09,1.4103705148205137e-09,4.977638460143144e-09
1890,6.920921772187885e-10,5.563823592323404e-09,1.5601325985072278e-09,5.563823592323404e-09
1891,9.176317840507511e-10,5.8901048800257576e-09,1.7502554366150796e-09,5.8901048800257576e-09
1892,1.2322339379026e-09,8.930380466866592e-09,2.8607311757562162e-09,8.930380466866592e-09
1893,1.4307351176816902e-09,9.190293668938563e-09,2.833996497792717e-09,9.190293668938563e-09
1894,1.5134830055885118e-09,9.289283120494929e-09,2.7233836138610255e-09,9.289283120494929e-09
1895,1.4208112147124601e-09,9.547266152257602e-09,2.703733380039962e-09,9.547266152257602e-09
1896,1.3674784479381481e-09,9.400702375269735e-09,2.517564173005431e-09,9.400702375269735e-09
1897,1.2765734580533206e-09,8.700338227640714e-09,2.648000184203779e-09,8.700338227640714e-09
1898,1.146790123180657e-09,9.045890576280563e-09,2.600840812557895e-09,9.045890576280563e-09
1899,8.868296890491528e-10,6.8316199046997946e-09,1.9605218083894117e-09,6.8316199046997946e-09
1900,8.86139733020335e-10,8.414772244082412e-09,2.171688035750614e-09,8.414772244082412e-09
1901,1.0422291283975126e-09,9.198727240240195e-09,2.215459355652578e-09,9.198727240240195e-09
1902,1.3098159382504297e-09,9.815700506367518e-09,2.476546951639997e-09,9.815700506367518e-09
1903,1.4076248262233954e-09,1.0788174100083227e-08,2.5308864369323813e-09,1.0788174100083227e-08
1904,1.4705554313947695e-09,1.08268988695061e-08,2.8197623759749847e-09,1.08268988695061e-08
1905,1.3747819767516235e-09,1.0917116226900297e-08,2.8292159884709835e-09,1.0917116226900297e-08
1906,1.490805104364945e-09,1.0478595007563335e-08,2.626827406387073e-09,1.0478595007563335e-08
1907,1.267116996645739e-09,1.0264921357361345e-08,2.8274792507332336e-09,1.0264921357361345e-08
1908,9.450076891649927e-10,1.3879526353629705e-08,3.6476852808117346e-09,1.3879526353629705e-08
1909,6.76421492231048e-10,1.5117177097425027e-08,3.3826001365002055e-09,1.5117177097425027e-08
1910,6.801514609458944e-10,1.743582979583737e-08,3.3436255510364633e-09,1.743582979583737e-08
1911,7.154293050838843e-10,1.9137689274576327e-08,2.9256196354410235e-09,1.9137689274576327e-08
1912,7.570061204870931e-10,2.088391542238404e-08,2.9987802082790236e-09,2.088391542238404e-08
1913,7.722142251040001e-10,2.270277807018114e-08,2.987519723670776e-09,2.270277807018114e-08
1914,9.475447291875027e-10,2.5138780200352684e-08,2.956703612103492e-09,2.5138780200352684e-08
1915,1.0360954197771326e-09,2.3061640724059932e-08,3.0979779693954666e-09,2.3061640724059932e-08
1916,1.2355821921161692e-09,2.2041684794820478e-08,3.248694979696154e-09,2.2041684794820478e-08
1917,1.559288063747642e-09,2.0980252709737864e-08,3.2800796681950064e-09,2.0980252709737864e-08
1918,1.7666460040897748e-09,2.3297192492626502e-08,3.388787504578415e-09,2.3297192492626502e-08
1919,3.1009443267139757e-09,2.5100183772711456e-08,3.696729969756721e-09,2.5100183772711456e-08
1920,3.912742526804688e-09,2.547453372057719e-08,4.124628702076702e-09,2.547453372057719e-08
1921,4.101674190769091e-09,2.6113715126793328e-08,3.776114341848467e-09,2.6113715126793328e-08
1922,4.272192536244493e-09,2.7094472950953526e-08,3.4090939595086768e-09,2.7094472950953526e-08
1923,5.0626074126520444e-09,2.80104838371439e-08,5.86754403794235e-09,2.80104838371439e-08
1924,5.121536179280335e-09,2.999686289838012e-08,5.808023110073382e-09,2.999686289838012e-08
1925,5.7397421101715705e-09,3.154040533510332e-08,8.180377581672765e-09,3.154040533510332e-08
1926,5.6629051606701555e-09,3.273919091384414e-08,9.29746996851983e-09,3.273919091384414e-08
1927,6.1204902416075615e-09,3.622151949806656e-08,1.0237657071294442e-08,3.622151949806656e-08
1928,6.958639981695975e-09,3.692322663490748e-08,1.0840808822060971e-08,3.692322663490748e-08
1929,7.377961226089675e-09,3.79965567581004e-08,1.0572548772965921e-08,3.79965567581004e-08
1930,6.836809626368076e-09,3.885395675037476e-08,8.505921776448742e-09,3.885395675037476e-08
1931,7.534298930776475e-09,4.0452827119809494e-08,8.495992084459455e-09,4.0452827119809494e-08
1932,7.515725660870284e-09,4.093821155087036e-08,1.1007814961137643e-08,4.093821155087036e-08
1933,6.719038373300837e-09,3.762002975804535e-08,9.520508492677493e-09,3.762002975804535e-08
1934,5.91535052686863e-09,3.51808334845113e-08,8.646711902038362e-09,3.51808334845113e-08
1935,4.97252861109132e-09,3.1739268483274175e-08,8.267668438755038e-09,3.1739268483274175e-08
1936,5.411736772994605e-09,3.0132436990015776e-08,8.101299773878777e-09,3.0132436990015776e-08
1937,5.796897977512166e-09,3.2933027479690024e-08,9.951823064037666e-09,3.2933027479690024e-08
1938,5.79934402088002e-09,2.953333222421861e-08,1.0198756252220522e-08,2.953333222421861e-08
1939,5.927809576533605e-09,2.788214357808881e-08,5.473981014501663e-09,2.788214357808881e-08
1940,6.117176321041029e-09,2.75445659931555e-08,5.5286614017039224e-09,2.75445659931555e-08
1941,5.796550763191379e-09,2.700388763392831e-08,5.326546505455911e-09,2.700388763392831e-08
1942,6.080545463963258e-09,2.8525181708768547e-08,5.117015129079456e-09,2.8525181708768547e-08
1943,5.444382341782525e-09,2.8803899963593593e-08,5.317833475158653e-09,2.8803899963593593e-08
1944,6.371403722076658e-09,2.8609578198565292e-08,3.7079640944982982e-09,2.8609578198565292e-08
1945,5.99193596327398e-09,2.8630516624161828e-08,3.607785816127164e-09,2.8630516624161828e-08
1946,5.856245203058766e-09,3.123822673550032e-08,4.433609923637505e-09,3.123822673550032e-08
1947,5.796312889978188e-09,3.512378375449186e-08,4.538015169990623e-09,3.512378375449186e-08
1948,5.841570053074666e-09,3.811049837614584e-08,4.221986601596736e-09,3.811049837614584e-08
1949,6.4761225905739044e-09,4.035857058072777e-08,4.612440810244525e-09,4.035857058072777e-08
1950,6.701188334393546e-09,4.675622352782024e-08,6.026438237327625e-09,4.675622352782024e-08
1951,5.4284838211872605e-09,4.677465551391638e-08,5.375755903916765e-09,4.677465551391638e-08
1952,5.048207407654104e-09,4.7950162951337916e-08,5.270080102473937e-09,4.7950162951337916e-08
1953,4.3839362299077524e-09,4.6428265168937544e-08,4.477089159722019e-09,4.6428265168937544e-08
1954,4.316811384543127e-09,4.845833905570933e-08,4.77444659998026e-09,4.845833905570933e-08
1955,5.46250790632387e-09,4.6475053393026296e-08,4.860597146993939e-09,4.6475053393026296e-08
