ngram,G.711,G.11,G.71,G.11
1645,0.0,0.0,0.0,0.0
1646,0.0,0.0,0.0,0.0
1647,0.0,0.0,0.0,0.0
1648,0.0,0.0,0.0,0.0
1649,0.0,0.0,0.0,0.0
1650,0.0,0.0,0.0,0.0
1651,0.0,0.0,0.0,0.0
1652,0.0,0.0,0.0,0.0
1653,0.0,0.0,0.0,0.0
1654,0.0,0.0,0.0,0.0
1655,0.0,0.0,0.0,0.0
1656,0.0,0.0,0.0,0.0
1657,0.0,0.0,0.0,0.0
1658,0.0,0.0,0.0,0.0
1659,0.0,0.0,0.0,0.0
1660,0.0,0.0,0.0,0.0
1661,0.0,0.0,0.0,0.0
1662,0.0,0.0,0.0,0.0
1663,0.0,0.0,0.0,0.0
1664,0.0,0.0,0.0,0.0
1665,0.0,0.0,0.0,0.0
1666,0.0,0.0,0.0,0.0
1667,0.0,0.0,0.0,0.0
1668,0.0,0.0,0.0,0.0
1669,0.0,0.0,0.0,0.0
1670,0.0,0.0,0.0,0.0
1671,0.0,0.0,0.0,0.0
1672,0.0,0.0,0.0,0.0
1673,0.0,0.0,0.0,0.0
1674,0.0,0.0,0.0,0.0
1675,0.0,0.0,0.0,0.0
1676,0.0,0.0,0.0,0.0
1677,0.0,0.0,0.0,0.0
1678,0.0,0.0,0.0,0.0
1679,0.0,0.0,0.0,0.0
1680,0.0,0.0,0.0,0.0
1681,0.0,0.0,0.0,0.0
1682,0.0,0.0,0.0,0.0
1683,0.0,0.0,0.0,0.0
1684,0.0,0.0,0.0,0.0
1685,0.0,0.0,0.0,0.0
1686,0.0,0.0,0.0,0.0
1687,0.0,0.0,0.0,0.0
1688,0.0,0.0,0.0,0.0
1689,0.0,0.0,0.0,0.0
1690,0.0,0.0,0.0,0.0
1691,0.0,0.0,0.0,0.0
1692,0.0,0.0,0.0,0.0
1693,0.0,0.0,0.0,0.0
1694,0.0,0.0,0.0,0.0
1695,0.0,0.0,0.0,0.0
1696,0.0,0.0,0.0,0.0
1697,0.0,0.0,0.0,0.0
1698,0.0,0.0,0.0,0.0
1699,0.0,0.0,0.0,0.0
1700,0.0,0.0,0.0,0.0
1701,0.0,0.0,0.0,0.0
1702,0.0,0.0,0.0,0.0
1703,0.0,0.0,0.0,0.0
1704,0.0,0.0,0.0,0.0
1705,0.0,0.0,0.0,0.0
1706,0.0,0.0,0.0,0.0
1707,0.0,0.0,0.0,0.0
1708,0.0,0.0,0.0,0.0
1709,0.0,0.0,0.0,0.0
1710,0.0,0.0,0.0,0.0
1711,0.0,0.0,0.0,0.0
1712,0.0,0.0,0.0,0.0
1713,0.0,0.0,0.0,0.0
1714,0.0,0.0,0.0,0.0
1715,0.0,0.0,0.0,0.0
1716,0.0,0.0,0.0,0.0
1717,0.0,0.0,0.0,0.0
1718,0.0,0.0,0.0,0.0
1719,0.0,0.0,0.0,0.0
1720,0.0,0.0,0.0,0.0
1721,0.0,0.0,0.0,0.0
1722,0.0,0.0,0.0,0.0
1723,0.0,0.0,0.0,0.0
1724,0.0,0.0,0.0,0.0
1725,0.0,0.0,0.0,0.0
1726,0.0,0.0,0.0,0.0
1727,0.0,0.0,0.0,0.0
1728,0.0,0.0,0.0,0.0
1729,0.0,0.0,0.0,0.0
1730,0.0,0.0,0.0,0.0
1731,0.0,0.0,0.0,0.0
1732,0.0,0.0,0.0,0.0
1733,0.0,0.0,0.0,0.0
1734,0.0,0.0,0.0,0.0
1735,0.0,0.0,0.0,0.0
1736,0.0,0.0,0.0,0.0
1737,0.0,0.0,0.0,0.0
1738,0.0,0.0,0.0,0.0
1739,0.0,0.0,0.0,0.0
1740,0.0,0.0,0.0,0.0
1741,0.0,0.0,0.0,0.0
1742,0.0,0.0,0.0,0.0
1743,0.0,0.0,0.0,0.0
1744,0.0,0.0,0.0,0.0
1745,0.0,0.0,0.0,0.0
1746,0.0,0.0,0.0,0.0
1747,0.0,0.0,0.0,0.0
1748,0.0,0.0,0.0,0.0
1749,0.0,0.0,0.0,0.0
1750,0.0,0.0,0.0,0.0
1751,0.0,0.0,0.0,0.0
1752,0.0,0.0,0.0,0.0
1753,0.0,0.0,0.0,0.0
1754,0.0,0.0,0.0,0.0
1755,0.0,0.0,0.0,0.0
1756,0.0,0.0,0.0,0.0
1757,0.0,0.0,0.0,0.0
1758,0.0,0.0,0.0,0.0
1759,0.0,0.0,0.0,0.0
1760,0.0,0.0,0.0,0.0
1761,0.0,0.0,0.0,0.0
1762,0.0,0.0,0.0,0.0
1763,0.0,0.0,0.0,0.0
1764,0.0,0.0,0.0,0.0
1765,0.0,0.0,0.0,0.0
1766,0.0,0.0,0.0,0.0
1767,0.0,0.0,0.0,0.0
1768,0.0,0.0,0.0,0.0
1769,0.0,0.0,0.0,0.0
1770,0.0,0.0,0.0,0.0
1771,0.0,0.0,0.0,0.0
1772,0.0,0.0,0.0,0.0
1773,0.0,0.0,0.0,0.0
1774,0.0,0.0,0.0,0.0
1775,0.0,0.0,0.0,0.0
1776,0.0,0.0,0.0,0.0
1777,0.0,0.0,0.0,0.0
1778,0.0,0.0,0.0,0.0
1779,0.0,0.0,0.0,0.0
1780,0.0,0.0,0.0,0.0
1781,0.0,0.0,0.0,0.0
1782,0.0,0.0,0.0,0.0
1783,0.0,0.0,0.0,0.0
1784,0.0,0.0,0.0,0.0
1785,0.0,0.0,0.0,0.0
1786,0.0,0.0,0.0,0.0
1787,0.0,0.0,0.0,0.0
1788,0.0,0.0,0.0,0.0
1789,0.0,0.0,0.0,0.0
1790,0.0,1.1048484032422883e-09,0.0,1.1048484032422883e-09
1791,0.0,1.1048484032422883e-09,0.0,1.1048484032422883e-09
1792,0.0,1.1048484032422883e-09,0.0,1.1048484032422883e-09
1793,0.0,1.1048484032422883e-09,0.0,1.1048484032422883e-09
1794,0.0,1.1048484032422883e-09,0.0,1.1048484032422883e-09
1795,0.0,1.1048484032422883e-09,0.0,1.1048484032422883e-09
1796,0.0,1.1048484032422883e-09,0.0,1.1048484032422883e-09
1797,0.0,0.0,0.0,0.0
1798,0.0,0.0,0.0,0.0
1799,0.0,0.0,0.0,0.0
1800,0.0,0.0,0.0,0.0
1801,0.0,0.0,0.0,0.0
1802,0.0,4.341267980022069e-10,0.0,4.341267980022069e-10
1803,0.0,4.341267980022069e-10,0.0,4.341267980022069e-10
1804,0.0,4.341267980022069e-10,0.0,4.341267980022069e-10
1805,0.0,4.341267980022069e-10,2.5967750172384285e-10,4.341267980022069e-10
1806,0.0,4.341267980022069e-10,2.5967750172384285e-10,4.341267980022069e-10
1807,0.0,4.341267980022069e-10,2.5967750172384285e-10,4.341267980022069e-10
1808,0.0,4.341267980022069e-10,2.5967750172384285e-10,4.341267980022069e-10
1809,0.0,0.0,4.406023165362935e-10,0.0
1810,2.17937652052009e-10,0.0,4.406023165362935e-10,0.0
1811,2.17937652052009e-10,0.0,4.406023165362935e-10,0.0
1812,2.17937652052009e-10,0.0,1.809248148124506e-10,0.0
1813,2.17937652052009e-10,1.9397940396816337e-10,3.7490421878061397e-10,1.9397940396816337e-10
1814,2.17937652052009e-10,1.9397940396816337e-10,3.7490421878061397e-10,1.9397940396816337e-10
1815,2.17937652052009e-10,1.9397940396816337e-10,3.7490421878061397e-10,1.9397940396816337e-10
1816,2.17937652052009e-10,1.9397940396816337e-10,1.9397940396816337e-10,1.9397940396816337e-10
1817,0.0,1.9397940396816337e-10,1.9397940396816337e-10,1.9397940396816337e-10
1818,0.0,1.9397940396816337e-10,1.9397940396816337e-10,1.9397940396816337e-10
1819,0.0,1.9397940396816337e-10,1.9397940396816337e-10,1.9397940396816337e-10
1820,0.0,0.0,0.0,0.0
1821,0.0,0.0,0.0,0.0
1822,0.0,0.0,1.2476890155964171e-10,0.0
1823,0.0,0.0,1.2476890155964171e-10,0.0
1824,0.0,0.0,1.063609018319462e-09,0.0
1825,0.0,0.0,2.4563938264396003e-09,0.0
1826,0.0,0.0,2.4563938264396003e-09,0.0
1827,0.0,0.0,2.4563938264396003e-09,0.0
1828,0.0,1.103293091807091e-10,2.4563938264396003e-09,1.103293091807091e-10
1829,0.0,1.103293091807091e-10,2.331624924879959e-09,1.103293091807091e-10
1830,0.0,1.103293091807091e-10,2.331624924879959e-09,1.103293091807091e-10
1831,0.0,2.032239693987898e-10,1.3927848081201383e-09,2.032239693987898e-10
1832,0.0,2.032239693987898e-10,0.0,2.032239693987898e-10
1833,0.0,2.032239693987898e-10,0.0,2.032239693987898e-10
1834,0.0,2.032239693987898e-10,0.0,2.032239693987898e-10
1835,0.0,1.7667806107013462e-10,0.0,1.7667806107013462e-10
1836,7.506117949418467e-11,1.7667806107013462e-10,0.0,1.7667806107013462e-10
1837,7.506117949418467e-11,1.7667806107013462e-10,0.0,1.7667806107013462e-10
1838,7.506117949418467e-11,1.6010914816178e-10,0.0,1.6010914816178e-10
1839,7.506117949418467e-11,1.6010914816178e-10,2.2734430211406627e-10,1.6010914816178e-10
1840,7.506117949418467e-11,1.6010914816178e-10,2.2734430211406627e-10,1.6010914816178e-10
1841,7.506117949418467e-11,1.6010914816178e-10,2.9732191312145263e-10,1.6010914816178e-10
1842,7.506117949418467e-11,7.632574730972611e-11,2.9732191312145263e-10,7.632574730972611e-11
1843,2.6229811973215485e-10,1.419002772427648e-10,2.9732191312145263e-10,1.419002772427648e-10
1844,4.6264668286864566e-10,1.419002772427648e-10,2.9732191312145263e-10,1.419002772427648e-10
1845,5.293854481764576e-10,6.557452993303871e-11,2.9732191312145263e-10,6.557452993303871e-11
1846,5.293854481764576e-10,6.557452993303871e-11,6.997761100738638e-11,6.557452993303871e-11
1847,5.293854481764576e-10,1.261799950239403e-10,1.3058307609828797e-10,1.261799950239403e-10
1848,5.293854481764576e-10,1.261799950239403e-10,6.060546509090159e-11,1.261799950239403e-10
1849,5.293854481764576e-10,1.261799950239403e-10,1.1434500172110721e-10,1.261799950239403e-10
1850,2.670873284443027e-10,1.080753740469374e-10,1.1434500172110721e-10,1.080753740469374e-10
1851,6.673876530781188e-11,1.545039691424372e-10,1.1434500172110721e-10,1.545039691424372e-10
1852,0.0,1.545039691424372e-10,1.1434500172110721e-10,1.545039691424372e-10
1853,0.0,1.545039691424372e-10,1.1434500172110721e-10,1.545039691424372e-10
1854,5.05018606298892e-11,1.4440036468142481e-10,5.3739536630205616e-11,1.4440036468142481e-10
1855,1.0300360960994023e-10,1.4440036468142481e-10,5.3739536630205616e-11,1.4440036468142481e-10
1856,1.0300360960994023e-10,3.4319558306350473e-10,0.0,3.4319558306350473e-10
1857,1.5113783637308942e-10,2.957256741074689e-10,0.0,2.957256741074689e-10
1858,2.0874134960229592e-10,3.069005922411756e-10,0.0,3.069005922411756e-10
1859,2.0874134960229592e-10,3.069005922411756e-10,0.0,3.069005922411756e-10
1860,3.307317673696884e-10,3.069005922411756e-10,0.0,3.069005922411756e-10
1861,2.802299067397992e-10,2.5639873161128636e-10,5.648668041250257e-11,2.5639873161128636e-10
1862,2.277281577597482e-10,2.5639873161128636e-10,5.648668041250257e-11,2.5639873161128636e-10
1863,2.277281577597482e-10,5.7603513229206473e-11,5.648668041250257e-11,5.7603513229206473e-11
1864,1.7959393099659897e-10,5.7603513229206473e-11,5.648668041250257e-11,5.7603513229206473e-11
1865,1.219904177673925e-10,4.422655099288266e-11,5.648668041250257e-11,4.422655099288266e-11
1866,1.219904177673925e-10,4.422655099288266e-11,5.648668041250257e-11,4.422655099288266e-11
1867,0.0,3.4671376087607493e-10,9.969913783436368e-11,3.4671376087607493e-10
1868,0.0,3.915254588791685e-10,4.321245742186111e-11,3.915254588791685e-10
1869,0.0,3.915254588791685e-10,1.2238422973455598e-10,3.915254588791685e-10
1870,4.223646036091314e-11,4.3376191924008166e-10,1.2238422973455598e-10,4.3376191924008166e-10
1871,4.223646036091314e-11,5.149140439427871e-10,1.2238422973455598e-10,5.149140439427871e-10
1872,4.223646036091314e-11,5.116392032267214e-10,1.2238422973455598e-10,5.116392032267214e-10
1873,4.223646036091314e-11,5.116392032267214e-10,1.2238422973455598e-10,5.116392032267214e-10
1874,4.223646036091314e-11,2.48892708030825e-10,1.5865320168728658e-10,2.48892708030825e-10
1875,4.223646036091314e-11,2.8431107071799234e-10,1.5865320168728658e-10,2.8431107071799234e-10
1876,4.223646036091314e-11,2.8431107071799234e-10,7.948142937459174e-11,2.8431107071799234e-10
1877,3.4951672508601714e-11,2.7702628286568094e-10,7.948142937459174e-11,2.7702628286568094e-10
1878,3.4951672508601714e-11,3.0473024104082924e-10,7.948142937459174e-11,3.0473024104082924e-10
1879,3.4951672508601714e-11,3.336061585709363e-10,7.948142937459174e-11,3.336061585709363e-10
1880,3.4951672508601714e-11,3.336061585709363e-10,1.1236811283042516e-10,3.336061585709363e-10
1881,3.4951672508601714e-11,3.254310392592734e-10,6.445227883146641e-11,3.254310392592734e-10
1882,3.4951672508601714e-11,2.776105575578011e-10,6.445227883146641e-11,2.776105575578011e-10
1883,2.276874363652378e-10,3.0973318552808745e-10,6.445227883146641e-11,3.0973318552808745e-10
1884,1.9273576385663612e-10,2.7478151301948573e-10,6.445227883146641e-11,2.7478151301948573e-10
1885,1.9273576385663612e-10,1.6592543014163193e-10,1.22498834488814e-10,1.6592543014163193e-10
1886,1.9273576385663612e-10,1.512750341658986e-10,1.7767606632000466e-10,1.512750341658986e-10
1887,3.861735375920716e-10,1.512750341658986e-10,7.527366626839235e-10,1.512750341658986e-10
1888,3.861735375920716e-10,1.1970943879026563e-10,7.481739097306825e-10,1.1970943879026563e-10
1889,3.861735375920716e-10,2.1815432991813465e-10,7.743448045470305e-10,2.1815432991813465e-10
1890,1.934377737354355e-10,2.619187763500516e-10,8.249361848384445e-10,2.619187763500516e-10
1891,2.702529311449098e-10,2.619187763500516e-10,9.017513422479187e-10,2.619187763500516e-10
1892,3.3766767953175807e-10,2.619187763500516e-10,8.661763687253402e-10,2.619187763500516e-10
1893,3.3766767953175807e-10,2.528648917239045e-10,9.493691824743626e-10,2.528648917239045e-10
1894,1.4422990579632256e-10,2.9704843743491184e-10,3.6351367551011396e-10,2.9704843743491184e-10
1895,1.654011134404649e-10,3.182196450790542e-10,3.36510833087722e-10,3.182196450790542e-10
1896,1.654011134404649e-10,2.455064524691559e-10,3.491007899425469e-10,2.455064524691559e-10
1897,3.5116867350534365e-10,2.439263989208383e-10,6.328910114237831e-10,2.439263989208383e-10
1898,2.7435351609586943e-10,2.8000273528354976e-10,6.101903605409171e-10,2.8000273528354976e-10
1899,2.0693876770902112e-10,3.164305484304464e-10,6.605744046999413e-10,3.164305484304464e-10
1900,2.0693876770902112e-10,2.8837780576194763e-10,5.402749636562731e-10,2.8837780576194763e-10
1901,2.0693876770902112e-10,2.7846763387248275e-10,6.210033083003147e-10,2.7846763387248275e-10
1902,2.202041406361234e-10,2.7451471651396275e-10,7.243130500140487e-10,2.7451471651396275e-10
1903,2.202041406361234e-10,2.4825172869772215e-10,7.014913431881351e-10,2.4825172869772215e-10
1904,5.0290320519064124e-11,2.0565218773947536e-10,4.46378444128394e-10,2.0565218773947536e-10
1905,5.0290320519064124e-11,1.8482271368120655e-10,4.380045235238431e-10,1.8482271368120655e-10
1906,8.132029276154893e-11,1.6390988665555232e-10,4.1169385559377703e-10,1.6390988665555232e-10
1907,1.1062064062380576e-10,1.7513962998126432e-10,4.815242946440027e-10,1.7513962998126432e-10
1908,1.1062064062380576e-10,1.6831516438545587e-10,5.022242601951784e-10,1.6831516438545587e-10
1909,1.037460781965522e-10,2.3378293051434795e-10,4.1269552755344007e-10,2.3378293051434795e-10
1910,1.1751996796340236e-10,2.2945242035752956e-10,4.24304162241881e-10,2.2945242035752956e-10
1911,1.1564415992275962e-10,2.39678738165962e-10,3.869692572330433e-10,2.39678738165962e-10
1912,1.300582677269243e-10,2.820883070781781e-10,3.7005688691931534e-10,2.820883070781781e-10
1913,1.1332621448399495e-10,3.094670769643315e-10,3.807036045538099e-10,3.094670769643315e-10
1914,9.86423561880453e-11,2.801667291020747e-10,3.3665202867469036e-10,2.801667291020747e-10
1915,9.86423561880453e-11,3.802276013883546e-10,2.290706681879711e-10,3.802276013883546e-10
1916,8.613220057819758e-11,3.27645270042127e-10,2.1528965911597553e-10,3.27645270042127e-10
1917,7.235831081134744e-11,3.000974905084267e-10,2.4360481687413227e-10,3.000974905084267e-10
1918,5.838037890417068e-11,3.3006489208453615e-10,2.4481173635912e-10,3.3006489208453615e-10
1919,4.396627110000598e-11,3.150256999706613e-10,2.3018926744880882e-10,3.150256999706613e-10
1920,2.966835210045054e-11,4.577451830277214e-10,3.586108305150429e-10,4.577451830277214e-10
1921,2.1183312048922431e-10,5.13968399586316e-10,3.4287297108668927e-10,5.13968399586316e-10
1922,2.1183312048922431e-10,4.106099151167188e-10,4.235394326923547e-10,4.106099151167188e-10
1923,1.9678125795508095e-10,3.8050619004843204e-10,4.4809287728732524e-10,3.8050619004843204e-10
1924,2.456243185035488e-10,7.956722185881964e-10,4.4107300054393607e-10,7.956722185881964e-10
1925,2.456243185035488e-10,9.078124204745361e-10,6.969995622330138e-10,9.078124204745361e-10
1926,2.6854728163439034e-10,9.568870338951184e-10,7.515627029449793e-10,9.568870338951184e-10
1927,3.1402403891497444e-10,8.622273093918307e-10,6.796413610470659e-10,8.622273093918307e-10
1928,1.856712422698692e-10,1.056908437752873e-09,7.655771829976185e-10,1.056908437752873e-09
1929,2.1095703953541038e-10,1.4626157031548205e-09,7.70115187890116e-10,1.4626157031548205e-09
1930,2.1095703953541038e-10,1.6532074518872874e-09,7.455617432951454e-10,1.6532074518872874e-09
1931,1.8834698879897716e-10,1.579070564781761e-09,7.491847023707468e-10,1.579070564781761e-09
1932,1.8834698879897716e-10,1.5841751323440535e-09,4.974039156748131e-10,1.5841751323440535e-09
1933,1.654240256681356e-10,1.7241548664971772e-09,4.749693456001275e-10,1.7241548664971772e-09
1934,1.6488301795331799e-10,1.7680085966682262e-09,3.8374532321646827e-10,1.7680085966682262e-09
1935,1.186768897440008e-10,1.8059945919698554e-09,2.696978929866185e-10,1.8059945919698554e-09
1936,1.5620338752623094e-10,1.6483226529727192e-09,1.8949213626789126e-10,1.6483226529727192e-09
1937,2.908578972909177e-10,1.9290216566959982e-09,2.34376970212732e-10,1.9290216566959982e-09
1938,2.6462488747888303e-10,1.8272672739984485e-09,3.1242445535412903e-10,1.8272672739984485e-09
1939,2.6462488747888303e-10,1.7874854612338303e-09,3.647140645046676e-10,1.7874854612338303e-09
1940,2.6462488747888303e-10,1.607400399291795e-09,3.699662719038242e-10,1.607400399291795e-09
1941,2.748462786726437e-10,1.5001717249393413e-09,4.0265553788046814e-10,1.5001717249393413e-09
1942,3.024400372998924e-10,1.3109135681738898e-09,4.275635837444217e-10,1.3109135681738898e-09
1943,3.039877199168777e-10,1.124540246636282e-09,5.13892775555469e-10,1.124540246636282e-09
1944,1.8830453268099083e-10,7.101634597843948e-10,4.879792641394281e-10,7.101634597843948e-10
1945,2.446127923232717e-10,6.022746428564168e-10,3.950046004571764e-10,6.022746428564168e-10
1946,2.6116089648007904e-10,4.860066952058365e-10,3.6162091575166397e-10,4.860066952058365e-10
1947,2.7771787250837777e-10,5.337620226760923e-10,4.590471772544394e-10,5.337620226760923e-10
1948,2.3966073173628134e-10,6.771834601008006e-10,5.406900363943582e-10,6.771834601008006e-10
1949,2.0685080235973074e-10,7.136005754558385e-10,6.348251309549826e-10,7.136005754558385e-10
1950,1.424908246949741e-10,9.323468267271755e-10,1.0013178242911686e-09,9.323468267271755e-10
1951,1.5661769896852766e-10,1.0740220379723553e-09,1.131288392329312e-09,1.0740220379723553e-09
1952,1.1599338850531993e-10,1.2249471912996667e-09,1.1564853479623898e-09,1.2249471912996667e-09
1953,9.944528434851258e-11,1.5840818974004784e-09,1.2628745311398554e-09,1.5840818974004784e-09
1954,8.288830832021382e-11,1.934734689917101e-09,1.186441528355786e-09,1.934734689917101e-09
1955,6.578830833278308e-11,2.0101369616451083e-09,1.0931242855338752e-09,2.0101369616451083e-09
1956,6.225015146212241e-11,2.2915958178667697e-09,1.0818251889548642e-09,2.2915958178667697e-09
1957,7.499387717966956e-11,2.292885674976779e-09,6.845282237869352e-10,2.292885674976779e-09
1958,4.189568037731612e-11,2.5584670096786712e-09,6.427026014562845e-10,2.5584670096786712e-09
1959,4.879960919484156e-11,2.4907407565016068e-09,6.590243747542754e-10,2.4907407565016068e-09
1960,4.879960919484156e-11,2.6490786389895706e-09,5.60557798591686e-10,2.6490786389895706e-09
1961,4.879960919484156e-11,2.874418132086427e-09,7.468560928433224e-10,2.874418132086427e-09
1962,5.900136530139527e-11,2.9646737921749734e-09,8.35996169116068e-10,2.9646737921749734e-09
1963,6.534107283018287e-11,2.7650504742991545e-09,8.570022628059551e-10,2.7650504742991545e-09
1964,5.259734711263572e-11,2.890879948123727e-09,9.244328715217267e-10,2.890879948123727e-09
1965,5.259734711263572e-11,2.7704976091058597e-09,9.583579089042109e-10,2.7704976091058597e-09
1966,5.6388683405168245e-11,2.8988425469579836e-09,9.936102654936212e-10,2.8988425469579836e-09
1967,7.407804132013901e-11,2.569390716062563e-09,1.0786994630862523e-09,2.569390716062563e-09
1968,7.407804132013901e-11,2.071187412054444e-09,1.1032307131334358e-09,2.071187412054444e-09
1969,8.183005661965836e-11,2.1205355566727188e-09,1.1411687150797434e-09,2.1205355566727188e-09
1970,2.3741252218125094e-10,2.218353040943961e-09,1.1790392471868115e-09,2.218353040943961e-09
1971,2.821670238731652e-10,2.2342191747475634e-09,1.2052133894055066e-09,2.2342191747475634e-09
1972,3.0825335934585903e-10,2.194771586694344e-09,1.238080986938022e-09,2.194771586694344e-09
1973,3.809233107514893e-10,2.6772515157194985e-09,1.2558366093072338e-09,2.6772515157194985e-09
1974,4.935940009894882e-10,2.6272321144002066e-09,1.2188449297464592e-09,2.6272321144002066e-09
1975,5.990175042499704e-10,2.8799047749724795e-09,1.0003116033909164e-09,2.8799047749724795e-09
1976,7.819745129200584e-10,2.6867730421439464e-09,9.26187943799712e-10,2.6867730421439464e-09
1977,7.430333134486996e-10,2.7804176897358192e-09,9.923331918087236e-10,2.7804176897358192e-09
1978,1.1715546747012188e-09,3.7200605611837592e-09,9.854646543239198e-10,3.7200605611837592e-09
